farmer_id,loan_usd,status
FRM07575,6045.98,Approved
FRM07576,2733.24,Approved
FRM07577,11545.58,Rejected
FRM07578,15893.49,Pending
FRM07579,6173.88,Rejected
FRM07580,7315.05,Rejected
FRM07581,13811.66,Pending
FRM07582,13383.49,Pending
FRM07583,13522.63,Pending
FRM07584,197.0,Pending
FRM07585,9577.11,Pending
FRM07586,14915.62,Rejected
FRM07587,14059.33,Rejected
FRM07588,18238.39,Approved
FRM07589,14605.78,Pending
FRM07590,1008.98,Approved
FRM07591,7066.73,Pending
FRM07592,2801.46,Approved
FRM07593,12046.34,Approved
FRM07594,10597.47,Rejected
FRM07595,15832.75,Rejected
FRM07596,12322.77,Approved
FRM07597,740.26,Approved
FRM07598,6416.54,Approved
FRM07599,15845.35,Rejected
FRM07600,916.7,Approved
FRM07601,15295.94,Approved
FRM07602,6888.87,Pending
FRM07603,6424.52,Approved
FRM07604,7276.3,Pending
FRM07605,223.22,Approved
FRM07606,4455.36,Pending
FRM07607,14508.51,Rejected
FRM07608,829.65,Approved
FRM07609,9637.36,Pending
FRM07610,2411.55,Rejected
FRM07611,6709.36,Pending
FRM07612,10948.25,Approved
FRM07613,17986.25,Rejected
FRM07614,18280.55,Approved
FRM07615,3323.69,Pending
FRM07616,2985.91,Pending
FRM07617,7997.46,Pending
FRM07618,13575.88,Approved
FRM07619,7778.57,Rejected
FRM07620,5171.58,Approved
FRM07621,15493.57,Rejected
FRM07622,12003.39,Approved
FRM07623,14860.28,Approved
FRM07624,4453.73,Rejected
FRM07625,18205.42,Approved
FRM07626,13035.05,Rejected
FRM07627,5259.55,Pending
FRM07628,7684.41,Approved
FRM07629,18665.57,Approved
FRM07630,10308.59,Approved
FRM07631,17392.75,Rejected
FRM07632,13808.1,Pending
FRM07633,1320.49,Pending
FRM07634,2236.86,Approved
FRM07635,14065.38,Approved
FRM07636,15907.71,Rejected
FRM07637,2317.4,Pending
FRM07638,11752.22,Pending
FRM07639,10786.69,Approved
FRM07640,3068.19,Rejected
FRM07641,3777.67,Pending
FRM07642,19919.7,Pending
FRM07643,7766.43,Approved
FRM07644,7179.23,Approved
FRM07645,17344.9,Rejected
FRM07646,1171.52,Rejected
FRM07647,4178.14,Pending
FRM07648,2349.24,Rejected
FRM07649,4317.86,Pending
FRM07650,1268.88,Approved
FRM07651,6558.23,Pending
FRM07652,7806.93,Rejected
FRM07653,10790.29,Pending
FRM07654,852.78,Approved
FRM07655,7787.62,Rejected
FRM07656,5089.13,Approved
FRM07657,7283.45,Approved
FRM07658,986.74,Approved
FRM07659,824.36,Approved
FRM07660,9375.75,Pending
FRM07661,15888.74,Approved
FRM07662,470.89,Approved
FRM07663,11669.62,Approved
FRM07664,870.69,Rejected
FRM07665,11715.1,Pending
FRM07666,8696.98,Rejected
FRM07667,12967.47,Approved
FRM07668,5529.22,Approved
FRM07669,12766.65,Rejected
FRM07670,3925.31,Rejected
FRM07671,8313.12,Pending
FRM07672,17463.97,Approved
FRM07673,2777.41,Pending
FRM07674,916.06,Pending
FRM07675,10851.4,Approved
FRM07676,5742.6,Rejected
FRM07677,9266.04,Rejected
FRM07678,8658.1,Pending
FRM07679,16939.06,Pending
FRM07680,19158.56,Rejected
FRM07681,8536.92,Rejected
FRM07682,10780.1,Approved
FRM07683,17605.42,Pending
FRM07684,17397.45,Rejected
FRM07685,14492.58,Approved
FRM07686,18544.96,Approved
FRM07687,18937.34,Pending
FRM07688,4389.51,Rejected
FRM07689,10367.47,Approved
FRM07690,18318.36,Rejected
FRM07691,2627.55,Pending
FRM07692,13832.9,Rejected
FRM07693,10154.79,Pending
FRM07694,7052.48,Rejected
FRM07695,12324.79,Rejected
FRM07696,8593.8,Rejected
FRM07697,7396.32,Pending
FRM07698,17746.9,Approved
FRM07699,7619.2,Approved
FRM07700,8163.12,Pending
FRM07701,12835.5,Rejected
FRM07702,2905.32,Approved
FRM07703,4024.72,Approved
FRM07704,11463.91,Approved
FRM07705,17230.62,Pending
FRM07706,136.79,Pending
FRM07707,14860.45,Rejected
FRM07708,18696.12,Approved
FRM07709,16519.45,Rejected
FRM07710,13129.71,Pending
FRM07711,7457.97,Approved
FRM07712,12337.93,Rejected
FRM07713,10529.15,Approved
FRM07714,19420.09,Approved
FRM07715,18623.3,Rejected
FRM07716,2871.22,Approved
FRM07717,6176.82,Approved
FRM07718,19929.8,Approved
FRM07719,11117.4,Approved
FRM07720,6628.22,Pending
FRM07721,18231.26,Approved
FRM07722,2499.2,Pending
FRM07723,7519.9,Pending
FRM07724,14839.69,Rejected
FRM07725,160.78,Approved
FRM07726,7197.68,Pending
FRM07727,17406.78,Approved
FRM07728,17417.75,Rejected
FRM07729,7033.55,Approved
FRM07730,14193.09,Rejected
FRM07731,15985.68,Rejected
FRM07732,19738.53,Pending
FRM07733,16490.93,Approved
FRM07734,16674.21,Rejected
FRM07735,9378.83,Pending
FRM07736,6975.26,Approved
FRM07737,2448.54,Approved
FRM07738,9429.95,Pending
FRM07739,564.97,Rejected
FRM07740,12379.14,Rejected
FRM07741,9631.79,Approved
FRM07742,9699.09,Rejected
FRM07743,7475.92,Approved
FRM07744,4682.9,Pending
FRM07745,5529.63,Pending
FRM07746,407.05,Pending
FRM07747,386.58,Rejected
FRM07748,12209.88,Approved
FRM07749,17066.27,Rejected
FRM07750,9397.16,Rejected
FRM07751,11815.78,Approved
FRM07752,827.91,Pending
FRM07753,6935.1,Approved
FRM07754,10719.9,Approved
FRM07755,6266.98,Rejected
FRM07756,9054.34,Rejected
FRM07757,1963.67,Rejected
FRM07758,19025.16,Approved
FRM07759,2299.2,Pending
FRM07760,18909.05,Approved
FRM07761,1623.41,Pending
FRM07762,16708.89,Approved
FRM07763,4909.85,Pending
FRM07764,9165.31,Approved
FRM07765,5659.87,Approved
FRM07766,5384.95,Rejected
FRM07767,9635.03,Pending
FRM07768,12010.57,Pending
FRM07769,18647.93,Rejected
FRM07770,3836.91,Rejected
FRM07771,17461.18,Rejected
FRM07772,6511.32,Pending
FRM07773,6443.41,Pending
FRM07774,10228.72,Pending
FRM07775,5106.75,Pending
FRM07776,1921.15,Pending
FRM07777,17160.83,Pending
FRM07778,13700.33,Pending
FRM07779,2001.59,Pending
FRM07780,16238.85,Rejected
FRM07781,309.82,Approved
FRM07782,16601.09,Pending
FRM07783,6933.64,Pending
FRM07784,12738.8,Rejected
FRM07785,11604.05,Rejected
FRM07786,6259.35,Pending
FRM07787,12955.79,Approved
FRM07788,7942.0,Pending
FRM07789,3116.24,Pending
FRM07790,4547.58,Rejected
FRM07791,19546.6,Pending
FRM07792,8975.94,Pending
FRM07793,1531.55,Rejected
FRM07794,1569.32,Pending
FRM07795,6245.07,Approved
FRM07796,3085.69,Pending
FRM07797,7788.74,Approved
FRM07798,11353.48,Approved
FRM07799,16380.88,Approved
FRM07800,15323.71,Rejected
FRM07801,13735.35,Pending
FRM07802,1478.91,Pending
FRM07803,12363.17,Rejected
FRM07804,17201.16,Approved
FRM07805,18121.1,Rejected
FRM07806,17781.46,Pending
FRM07807,14832.64,Approved
FRM07808,11064.11,Approved
FRM07809,10408.37,Rejected
FRM07810,12267.02,Approved
FRM07811,8091.82,Rejected
FRM07812,1356.63,Approved
FRM07813,1222.61,Approved
FRM07814,11444.47,Pending
FRM07815,12694.94,Pending
FRM07816,10021.14,Approved
FRM07817,920.17,Rejected
FRM07818,1197.37,Approved
FRM07819,1764.81,Pending
FRM07820,12864.56,Pending
FRM07821,3012.43,Approved
FRM07822,16756.24,Rejected
FRM07823,16242.31,Approved
FRM07824,15076.64,Pending
FRM07825,3403.67,Approved
FRM07826,7239.71,Rejected
FRM07827,2284.58,Approved
FRM07828,2685.1,Pending
FRM07829,19294.21,Approved
FRM07830,8621.13,Approved
FRM07831,19132.89,Pending
FRM07832,11401.35,Pending
FRM07833,17261.91,Rejected
FRM07834,2366.94,Rejected
FRM07835,12710.92,Pending
FRM07836,4659.53,Approved
FRM07837,12465.71,Pending
FRM07838,7284.65,Approved
FRM07839,16687.08,Pending
FRM07840,5843.38,Approved
FRM07841,9192.72,Approved
FRM07842,12034.88,Approved
FRM07843,10274.81,Pending
FRM07844,10875.29,Pending
FRM07845,16433.85,Pending
FRM07846,9076.25,Pending
FRM07847,14396.63,Rejected
FRM07848,1975.68,Pending
FRM07849,5677.26,Rejected
FRM07850,2219.48,Approved
FRM07851,12756.69,Approved
FRM07852,2986.03,Rejected
FRM07853,16722.96,Rejected
FRM07854,14353.48,Approved
FRM07855,10258.49,Pending
FRM07856,8303.38,Pending
FRM07857,2056.78,Pending
FRM07858,10727.2,Pending
FRM07859,17892.72,Rejected
FRM07860,1876.23,Approved
FRM07861,18916.95,Approved
FRM07862,9460.81,Approved
FRM07863,440.57,Approved
FRM07864,3261.8,Pending
FRM07865,847.17,Pending
FRM07866,11203.92,Approved
FRM07867,18413.04,Approved
FRM07868,16964.42,Pending
FRM07869,3346.99,Rejected
FRM07870,1477.65,Rejected
FRM07871,19539.12,Pending
FRM07872,10822.45,Pending
FRM07873,770.99,Pending
FRM07874,18016.92,Approved
FRM07875,12300.82,Rejected
FRM07876,19378.14,Pending
FRM07877,9079.62,Approved
FRM07878,2640.6,Approved
FRM07879,10512.42,Pending
FRM07880,9862.65,Pending
FRM07881,13538.53,Rejected
FRM07882,206.87,Rejected
FRM07883,4584.81,Rejected
FRM07884,9467.6,Approved
FRM07885,9937.16,Rejected
FRM07886,16798.52,Approved
FRM07887,6912.55,Approved
FRM07888,15575.69,Pending
FRM07889,10674.48,Pending
FRM07890,17341.15,Rejected
FRM07891,18896.99,Pending
FRM07892,15532.61,Rejected
FRM07893,19870.94,Rejected
FRM07894,10156.42,Approved
FRM07895,18422.55,Rejected
FRM07896,7809.72,Pending
FRM07897,4627.51,Rejected
FRM07898,1084.17,Approved
FRM07899,4426.18,Approved
FRM07900,17846.84,Approved
FRM07901,1062.37,Pending
FRM07902,6770.15,Approved
FRM07903,10926.55,Approved
FRM07904,11373.35,Approved
FRM07905,2500.08,Rejected
FRM07906,11606.33,Approved
FRM07907,7574.32,Rejected
FRM07908,13960.09,Rejected
FRM07909,12053.33,Approved
FRM07910,9490.16,Approved
FRM07911,18141.83,Approved
FRM07912,10643.78,Rejected
FRM07913,8764.76,Pending
FRM07914,12253.56,Pending
FRM07915,1416.52,Rejected
FRM07916,1612.84,Pending
FRM07917,16572.25,Approved
FRM07918,7895.25,Rejected
FRM07919,3541.23,Rejected
FRM07920,3735.68,Rejected
FRM07921,6818.88,Pending
FRM07922,2491.76,Approved
FRM07923,6013.58,Pending
FRM07924,8430.66,Approved
FRM07925,340.02,Pending
FRM07926,1963.29,Approved
FRM07927,2285.97,Approved
FRM07928,12368.63,Rejected
FRM07929,19881.1,Rejected
FRM07930,18573.1,Approved
FRM07931,4118.83,Approved
FRM07932,17441.54,Pending
FRM07933,10093.18,Pending
FRM07934,1050.38,Rejected
FRM07935,15201.93,Rejected
FRM07936,9095.1,Pending
FRM07937,2948.86,Rejected
FRM07938,11906.13,Approved
FRM07939,3057.95,Pending
FRM07940,13669.27,Pending
FRM07941,6668.43,Rejected
FRM07942,15425.67,Rejected
FRM07943,7752.03,Approved
FRM07944,324.89,Rejected
FRM07945,4911.19,Approved
FRM07946,15495.97,Rejected
FRM07947,8606.56,Rejected
FRM07948,18680.09,Rejected
FRM07949,4588.49,Rejected
FRM07950,10276.25,Rejected
FRM07951,7326.69,Approved
FRM07952,19482.34,Approved
FRM07953,8909.82,Rejected
FRM07954,13395.88,Rejected
FRM07955,5601.21,Approved
FRM07956,16600.25,Pending
FRM07957,13163.26,Rejected
FRM07958,7286.66,Rejected
FRM07959,9354.26,Approved
FRM07960,3713.98,Approved
FRM07961,10423.91,Approved
FRM07962,18239.09,Pending
FRM07963,11355.61,Approved
FRM07964,5552.97,Approved
FRM07965,11544.46,Pending
FRM07966,18116.9,Rejected
FRM07967,12539.34,Approved
FRM07968,12899.86,Pending
FRM07969,6043.56,Approved
FRM07970,3089.14,Rejected
FRM07971,11780.52,Rejected
FRM07972,2159.06,Approved
FRM07973,15342.16,Rejected
FRM07974,6476.53,Rejected
FRM07975,14589.54,Pending
FRM07976,7320.45,Rejected
FRM07977,13275.36,Rejected
FRM07978,533.0,Pending
FRM07979,967.93,Approved
FRM07980,17970.52,Approved
FRM07981,17664.87,Approved
FRM07982,19297.34,Rejected
FRM07983,1800.52,Pending
FRM07984,4922.61,Approved
FRM07985,18058.82,Approved
FRM07986,17566.64,Approved
FRM07987,15025.75,Approved
FRM07988,2771.51,Rejected
FRM07989,12697.32,Rejected
FRM07990,2179.06,Pending
FRM07991,1171.16,Pending
FRM07992,3790.21,Rejected
FRM07993,19100.25,Pending
FRM07994,16389.42,Approved
FRM07995,2454.95,Pending
FRM07996,219.66,Rejected
FRM07997,19846.97,Approved
FRM07998,15858.27,Pending
FRM07999,12412.17,Approved
FRM08000,17582.08,Pending
FRM08001,15111.96,Rejected
FRM08002,11511.15,Approved
FRM08003,4888.37,Approved
FRM08004,3438.65,Rejected
FRM08005,12027.3,Approved
FRM08006,16418.55,Pending
FRM08007,7193.62,Rejected
FRM08008,5819.24,Approved
FRM08009,2011.53,Pending
FRM08010,2259.15,Pending
FRM08011,16497.09,Approved
FRM08012,4495.84,Pending
FRM08013,11418.37,Pending
FRM08014,10671.33,Approved
FRM08015,17445.78,Rejected
FRM08016,17833.84,Rejected
FRM08017,9585.47,Pending
FRM08018,4998.81,Rejected
FRM08019,8619.33,Approved
FRM08020,295.81,Rejected
FRM08021,5156.16,Approved
FRM08022,6430.82,Pending
FRM08023,19805.83,Rejected
FRM08024,3202.68,Approved
FRM08025,15129.11,Pending
FRM08026,14444.68,Approved
FRM08027,14318.82,Pending
FRM08028,1904.85,Pending
FRM08029,13497.18,Pending
FRM08030,2029.15,Approved
FRM08031,15693.39,Approved
FRM08032,128.5,Approved
FRM08033,3228.52,Rejected
FRM08034,15999.35,Approved
FRM08035,5246.95,Pending
FRM08036,10143.39,Pending
FRM08037,8977.68,Approved
FRM08038,15237.82,Rejected
FRM08039,4706.15,Rejected
FRM08040,13056.64,Pending
FRM08041,8511.29,Pending
FRM08042,6984.96,Approved
FRM08043,2877.59,Pending
FRM08044,16692.94,Approved
FRM08045,19799.77,Pending
FRM08046,6531.46,Pending
FRM08047,10915.68,Pending
FRM08048,8700.86,Approved
FRM08049,853.15,Pending
FRM08050,18271.79,Approved
FRM08051,11419.26,Approved
FRM08052,13732.91,Approved
FRM08053,16561.82,Pending
FRM08054,1619.96,Rejected
FRM08055,18460.44,Approved
FRM08056,12366.23,Rejected
FRM08057,19462.34,Approved
FRM08058,8585.53,Pending
FRM08059,8114.03,Approved
FRM08060,1062.14,Pending
FRM08061,13364.31,Rejected
FRM08062,17489.52,Rejected
FRM08063,2844.6,Rejected
FRM08064,15754.54,Approved
FRM08065,6608.28,Pending
FRM08066,8484.84,Pending
FRM08067,7520.87,Pending
FRM08068,11583.07,Pending
FRM08069,17438.07,Rejected
FRM08070,4328.29,Pending
FRM08071,818.85,Approved
FRM08072,13193.09,Approved
FRM08073,14935.58,Rejected
FRM08074,1861.02,Rejected
FRM08075,6085.13,Rejected
FRM08076,3153.32,Pending
FRM08077,468.08,Approved
FRM08078,8952.54,Pending
FRM08079,10280.98,Rejected
FRM08080,6938.77,Approved
FRM08081,13533.63,Pending
FRM08082,17125.95,Rejected
FRM08083,16211.7,Approved
FRM08084,5151.97,Rejected
FRM08085,11311.29,Pending
FRM08086,2245.54,Approved
FRM08087,7172.14,Pending
FRM08088,2000.96,Approved
FRM08089,2152.39,Pending
FRM08090,18847.0,Approved
FRM08091,16207.96,Pending
FRM08092,9838.84,Rejected
FRM08093,19320.64,Pending
FRM08094,12018.14,Pending
FRM08095,18151.08,Pending
FRM08096,565.95,Pending
FRM08097,5523.82,Approved
FRM08098,650.99,Approved
FRM08099,3456.19,Rejected
FRM08100,5717.09,Rejected
FRM08101,14378.84,Rejected
FRM08102,10116.76,Pending
FRM08103,11207.01,Rejected
FRM08104,1134.96,Approved
FRM08105,17727.73,Approved
FRM08106,2550.66,Pending
FRM08107,7706.51,Rejected
FRM08108,5206.12,Pending
FRM08109,19612.65,Approved
FRM08110,19152.58,Pending
FRM08111,11060.43,Pending
FRM08112,11509.03,Rejected
FRM08113,7191.44,Pending
FRM08114,6675.93,Approved
FRM08115,2062.26,Pending
FRM08116,8174.9,Pending
FRM08117,18060.93,Approved
FRM08118,801.45,Rejected
FRM08119,11167.7,Rejected
FRM08120,2978.32,Rejected
FRM08121,4469.08,Rejected
FRM08122,3274.25,Rejected
FRM08123,2817.95,Pending
FRM08124,8215.7,Approved
FRM08125,16241.81,Approved
FRM08126,2224.59,Approved
FRM08127,10957.68,Approved
FRM08128,11998.23,Rejected
FRM08129,4458.44,Approved
FRM08130,12893.6,Rejected
FRM08131,8386.96,Pending
FRM08132,19976.06,Pending
FRM08133,3520.81,Rejected
FRM08134,3575.54,Rejected
FRM08135,19973.99,Rejected
FRM08136,17963.9,Rejected
FRM08137,6985.52,Pending
FRM08138,15325.96,Approved
FRM08139,8516.78,Rejected
FRM08140,14931.25,Approved
FRM08141,9928.49,Rejected
FRM08142,10860.88,Pending
FRM08143,12106.24,Pending
FRM08144,2015.83,Approved
FRM08145,7007.73,Approved
FRM08146,3914.9,Approved
FRM08147,11031.35,Approved
FRM08148,1221.64,Pending
FRM08149,19244.93,Approved
FRM08150,9613.7,Rejected
FRM08151,10341.46,Pending
FRM08152,8193.27,Approved
FRM08153,7827.95,Pending
FRM08154,16050.7,Pending
FRM08155,8329.03,Approved
FRM08156,9580.91,Pending
FRM08157,15828.31,Rejected
FRM08158,7951.44,Pending
FRM08159,15968.24,Pending
FRM08160,3441.55,Rejected
FRM08161,18204.18,Rejected
FRM08162,3168.68,Pending
FRM08163,16293.0,Pending
FRM08164,11451.9,Rejected
FRM08165,16303.45,Approved
FRM08166,8700.94,Rejected
FRM08167,11152.79,Rejected
FRM08168,9447.98,Approved
FRM08169,8142.11,Rejected
FRM08170,14158.25,Approved
FRM08171,9612.87,Rejected
FRM08172,488.51,Rejected
FRM08173,4206.97,Approved
FRM08174,6074.49,Approved
FRM08175,11244.32,Rejected
FRM08176,9846.03,Approved
FRM08177,16050.64,Pending
FRM08178,13883.64,Rejected
FRM08179,16374.73,Pending
FRM08180,19423.99,Rejected
FRM08181,5734.19,Pending
FRM08182,3668.98,Pending
FRM08183,6192.91,Approved
FRM08184,8742.94,Pending
FRM08185,11328.9,Approved
FRM08186,10363.43,Rejected
FRM08187,11743.43,Pending
FRM08188,6915.45,Approved
FRM08189,9179.85,Pending
FRM08190,2340.09,Approved
FRM08191,6368.59,Approved
FRM08192,5026.84,Rejected
FRM08193,19651.31,Pending
FRM08194,8021.15,Approved
FRM08195,13255.67,Approved
FRM08196,2443.18,Rejected
FRM08197,6089.29,Approved
FRM08198,16688.14,Pending
FRM08199,11453.47,Rejected
FRM08200,4730.08,Pending
FRM08201,17159.68,Rejected
FRM08202,3667.77,Rejected
FRM08203,6526.24,Approved
FRM08204,14212.43,Pending
FRM08205,11906.62,Pending
FRM08206,3633.95,Rejected
FRM08207,13021.34,Rejected
FRM08208,1714.03,Rejected
FRM08209,14334.23,Approved
FRM08210,2205.47,Rejected
FRM08211,6798.28,Approved
FRM08212,14947.85,Approved
FRM08213,4574.14,Pending
FRM08214,7554.4,Approved
FRM08215,14834.5,Pending
FRM08216,8556.45,Approved
FRM08217,14337.77,Approved
FRM08218,3943.79,Pending
FRM08219,15383.06,Approved
FRM08220,19464.13,Pending
FRM08221,3966.9,Approved
FRM08222,9180.68,Approved
FRM08223,1760.3,Pending
FRM08224,19783.72,Approved
FRM08225,10820.17,Rejected
FRM08226,17077.65,Rejected
FRM08227,13344.28,Rejected
FRM08228,11000.11,Rejected
FRM08229,5610.73,Pending
FRM08230,3607.5,Rejected
FRM08231,8224.55,Rejected
FRM08232,17547.34,Rejected
FRM08233,1387.5,Pending
FRM08234,14028.9,Pending
FRM08235,4072.76,Pending
FRM08236,281.55,Rejected
FRM08237,13388.35,Pending
FRM08238,8330.76,Pending
FRM08239,3872.0,Rejected
FRM08240,10745.6,Rejected
FRM08241,7548.33,Approved
FRM08242,14479.79,Rejected
FRM08243,1213.33,Rejected
FRM08244,9369.07,Rejected
FRM08245,11760.92,Approved
FRM08246,17288.8,Rejected
FRM08247,17459.7,Approved
FRM08248,5007.36,Pending
FRM08249,18245.1,Approved
FRM08250,6298.16,Rejected
FRM08251,5542.02,Rejected
FRM08252,223.35,Pending
FRM08253,17764.84,Pending
FRM08254,16075.2,Approved
FRM08255,17461.73,Rejected
FRM08256,9624.91,Pending
FRM08257,8451.18,Rejected
FRM08258,13832.5,Approved
FRM08259,15322.67,Pending
FRM08260,8342.4,Pending
FRM08261,18780.29,Rejected
FRM08262,13615.62,Pending
FRM08263,4964.93,Approved
FRM08264,1339.68,Rejected
FRM08265,18781.12,Rejected
FRM08266,9955.13,Pending
FRM08267,11737.14,Rejected
FRM08268,12466.06,Approved
FRM08269,15788.13,Rejected
FRM08270,6708.01,Pending
FRM08271,3021.08,Approved
FRM08272,2790.17,Rejected
FRM08273,12856.99,Approved
FRM08274,9428.35,Approved
FRM08275,17428.93,Rejected
FRM08276,857.35,Pending
FRM08277,9835.46,Rejected
FRM08278,18653.3,Rejected
FRM08279,4109.15,Rejected
FRM08280,12651.96,Rejected
FRM08281,5635.32,Rejected
FRM08282,15004.09,Rejected
FRM08283,12427.19,Approved
FRM08284,7463.19,Pending
FRM08285,14003.25,Approved
FRM08286,2223.3,Pending
FRM08287,304.91,Pending
FRM08288,16770.28,Approved
FRM08289,12592.8,Approved
FRM08290,8556.82,Approved
FRM08291,14265.61,Approved
FRM08292,3216.38,Rejected
FRM08293,16532.07,Pending
FRM08294,18959.49,Pending
FRM08295,6982.05,Rejected
FRM08296,2654.88,Pending
FRM08297,7740.6,Approved
FRM08298,3733.09,Rejected
FRM08299,1835.02,Approved
FRM08300,13044.95,Rejected
FRM08301,1973.89,Approved
FRM08302,8784.78,Pending
FRM08303,2031.34,Pending
FRM08304,8770.05,Approved
FRM08305,152.0,Rejected
FRM08306,10585.36,Pending
FRM08307,4324.51,Rejected
FRM08308,11890.32,Approved
FRM08309,16713.93,Approved
FRM08310,12215.56,Rejected
FRM08311,13755.61,Approved
FRM08312,10491.43,Pending
FRM08313,1125.52,Rejected
FRM08314,10274.41,Rejected
FRM08315,7084.14,Approved
FRM08316,15612.04,Rejected
FRM08317,19123.14,Rejected
FRM08318,3558.67,Approved
FRM08319,7992.23,Rejected
FRM08320,17033.59,Pending
FRM08321,1974.03,Rejected
FRM08322,2416.47,Rejected
FRM08323,13460.33,Pending
FRM08324,15145.01,Rejected
FRM08325,19124.61,Pending
FRM08326,10715.01,Approved
FRM08327,122.41,Rejected
FRM08328,17091.2,Approved
FRM08329,5827.69,Pending
FRM08330,1633.14,Approved
FRM08331,8216.61,Approved
FRM08332,12192.48,Rejected
FRM08333,17728.81,Approved
FRM08334,9396.24,Approved
FRM08335,9605.91,Approved
FRM08336,4122.49,Approved
FRM08337,4495.63,Rejected
FRM08338,700.21,Approved
FRM08339,6459.83,Approved
FRM08340,428.83,Pending
FRM08341,11000.64,Approved
FRM08342,15947.14,Approved
FRM08343,111.43,Pending
FRM08344,7845.88,Approved
FRM08345,17704.09,Pending
FRM08346,3295.65,Rejected
FRM08347,14806.86,Pending
FRM08348,10900.56,Rejected
FRM08349,15757.92,Pending
FRM08350,8888.86,Approved
FRM08351,1778.23,Rejected
FRM08352,1654.64,Pending
FRM08353,7154.77,Rejected
FRM08354,11422.32,Pending
FRM08355,16972.02,Rejected
FRM08356,4595.72,Rejected
FRM08357,13645.11,Approved
FRM08358,3785.96,Approved
FRM08359,6918.64,Rejected
FRM08360,8557.68,Approved
FRM08361,9069.33,Approved
FRM08362,10317.45,Approved
FRM08363,17094.48,Pending
FRM08364,12119.46,Pending
FRM08365,340.85,Pending
FRM08366,11083.1,Approved
FRM08367,17120.42,Approved
FRM08368,10423.86,Approved
FRM08369,4241.73,Pending
FRM08370,14412.97,Rejected
FRM08371,11992.17,Rejected
FRM08372,18056.58,Pending
FRM08373,8069.31,Rejected
FRM08374,19798.78,Approved
FRM08375,1445.73,Pending
FRM08376,2074.03,Approved
FRM08377,7512.01,Pending
FRM08378,12728.07,Approved
FRM08379,6644.05,Pending
FRM08380,16339.15,Pending
FRM08381,2625.81,Approved
FRM08382,16094.72,Pending
FRM08383,13092.62,Approved
FRM08384,13845.37,Pending
FRM08385,6393.77,Rejected
FRM08386,1247.75,Rejected
FRM08387,7301.31,Rejected
FRM08388,7284.39,Pending
FRM08389,10188.96,Pending
FRM08390,18972.19,Rejected
FRM08391,9365.53,Approved
FRM08392,12697.39,Approved
FRM08393,11355.34,Rejected
FRM08394,1783.33,Rejected
FRM08395,4515.4,Approved
FRM08396,13537.76,Pending
FRM08397,10553.64,Rejected
FRM08398,11596.17,Pending
FRM08399,16454.96,Approved
FRM08400,4040.58,Approved
FRM08401,6694.0,Approved
FRM08402,17756.69,Rejected
FRM08403,136.95,Pending
FRM08404,18704.15,Approved
FRM08405,884.23,Approved
FRM08406,18871.36,Pending
FRM08407,4713.99,Pending
FRM08408,3443.56,Pending
FRM08409,17377.68,Pending
FRM08410,12295.9,Pending
FRM08411,2669.7,Approved
FRM08412,18313.23,Approved
FRM08413,19207.1,Rejected
FRM08414,7382.67,Approved
FRM08415,9605.52,Rejected
FRM08416,9994.76,Rejected
FRM08417,915.23,Pending
FRM08418,9309.37,Rejected
FRM08419,17827.14,Approved
FRM08420,6124.43,Rejected
FRM08421,5648.07,Rejected
FRM08422,14250.47,Rejected
FRM08423,7581.94,Pending
FRM08424,7037.41,Approved
FRM08425,1718.12,Pending
FRM08426,9581.94,Approved
FRM08427,10254.28,Rejected
FRM08428,19041.22,Pending
FRM08429,593.67,Pending
FRM08430,18242.0,Approved
FRM08431,1407.49,Pending
FRM08432,5638.61,Rejected
FRM08433,12567.66,Pending
FRM08434,4809.32,Rejected
FRM08435,1864.5,Pending
FRM08436,17106.28,Rejected
FRM08437,10330.93,Approved
FRM08438,16503.4,Approved
FRM08439,13810.42,Approved
FRM08440,17758.99,Pending
FRM08441,3439.09,Pending
FRM08442,7472.16,Rejected
FRM08443,6887.51,Pending
FRM08444,5987.9,Rejected
FRM08445,2565.46,Rejected
FRM08446,9986.92,Pending
FRM08447,11879.41,Approved
FRM08448,16630.41,Pending
FRM08449,13881.63,Approved
FRM08450,13147.89,Rejected
FRM08451,5102.29,Approved
FRM08452,19630.34,Rejected
FRM08453,15908.25,Pending
FRM08454,514.76,Approved
FRM08455,291.88,Approved
FRM08456,684.64,Approved
FRM08457,14793.96,Pending
FRM08458,15635.0,Approved
FRM08459,17330.26,Rejected
FRM08460,18993.24,Rejected
FRM08461,576.23,Pending
FRM08462,16576.19,Rejected
FRM08463,18561.0,Approved
FRM08464,8569.28,Pending
FRM08465,9259.44,Rejected
FRM08466,9456.33,Pending
FRM08467,9072.72,Pending
FRM08468,11351.16,Approved
FRM08469,8323.32,Pending
FRM08470,4117.28,Rejected
FRM08471,6128.63,Approved
FRM08472,7018.94,Pending
FRM08473,18341.46,Approved
FRM08474,2238.04,Approved
FRM08475,409.89,Approved
FRM08476,18972.08,Approved
FRM08477,16574.31,Rejected
FRM08478,2668.46,Rejected
FRM08479,14247.82,Rejected
FRM08480,8122.89,Pending
FRM08481,8622.35,Approved
FRM08482,8245.43,Rejected
FRM08483,14999.72,Approved
FRM08484,5633.73,Pending
FRM08485,19281.1,Rejected
FRM08486,9100.33,Pending
FRM08487,19155.28,Rejected
FRM08488,15994.21,Approved
FRM08489,19417.95,Approved
FRM08490,1611.87,Rejected
