farm_id,market,sale_usd
Farm_08102,MKT056,33177.01
Farm_08103,MKT031,14085.28
Farm_08104,MKT025,35140.31
Farm_08105,MKT059,32625.18
Farm_08106,MKT012,27911.02
Farm_08107,MKT040,35303.47
Farm_08108,MKT065,41274.77
Farm_08109,MKT023,48629.78
Farm_08110,MKT009,11211.23
Farm_08111,MKT034,14535.26
Farm_08112,MKT094,32724.16
Farm_08113,MKT041,40356.97
Farm_08114,MKT085,46601.08
Farm_08115,MKT082,11383.91
Farm_08116,MKT060,12242.51
Farm_08117,MKT001,30409.48
Farm_08118,MKT066,11933.58
Farm_08119,MKT089,33993.19
Farm_08120,MKT088,47256.55
Farm_08121,MKT047,30589.2
Farm_08122,MKT066,448.31
Farm_08123,MKT033,14669.4
Farm_08124,MKT013,27467.67
Farm_08125,MKT095,34842.23
Farm_08126,MKT094,37064.92
Farm_08127,MKT086,43365.82
Farm_08128,MKT097,41041.18
Farm_08129,MKT075,29864.9
Farm_08130,MKT092,49803.65
Farm_08131,MKT041,5389.65
Farm_08132,MKT009,47860.0
Farm_08133,MKT094,6772.55
Farm_08134,MKT099,36607.61
Farm_08135,MKT054,37850.87
Farm_08136,MKT082,20654.6
Farm_08137,MKT099,13232.98
Farm_08138,MKT030,14499.95
Farm_08139,MKT083,36966.23
Farm_08140,MKT074,47529.64
Farm_08141,MKT007,12994.06
Farm_08142,MKT090,5075.94
Farm_08143,MKT052,39497.52
Farm_08144,MKT027,32538.26
Farm_08145,MKT007,42931.62
Farm_08146,MKT052,28141.78
Farm_08147,MKT091,10718.61
Farm_08148,MKT065,17393.02
Farm_08149,MKT004,33845.13
Farm_08150,MKT033,48526.18
Farm_08151,MKT091,16341.09
Farm_08152,MKT028,34025.47
Farm_08153,MKT061,628.02
Farm_08154,MKT048,5733.93
Farm_08155,MKT095,27474.3
Farm_08156,MKT083,48821.86
Farm_08157,MKT090,43002.0
Farm_08158,MKT038,44677.3
Farm_08159,MKT052,39328.87
Farm_08160,MKT066,22587.72
Farm_08161,MKT005,12732.57
Farm_08162,MKT053,1734.22
Farm_08163,MKT003,42654.74
Farm_08164,MKT006,20973.32
Farm_08165,MKT078,31662.8
Farm_08166,MKT008,27596.81
Farm_08167,MKT072,42242.69
Farm_08168,MKT009,26834.0
Farm_08169,MKT010,20210.05
Farm_08170,MKT063,31940.97
Farm_08171,MKT044,39807.98
Farm_08172,MKT081,10404.0
Farm_08173,MKT076,10765.14
Farm_08174,MKT017,16459.57
Farm_08175,MKT034,26332.49
Farm_08176,MKT041,46390.6
Farm_08177,MKT056,1914.04
Farm_08178,MKT029,17348.49
Farm_08179,MKT036,8266.59
Farm_08180,MKT034,2374.77
Farm_08181,MKT009,11350.63
Farm_08182,MKT068,6718.32
Farm_08183,MKT028,1451.0
Farm_08184,MKT089,34478.41
Farm_08185,MKT063,11683.99
Farm_08186,MKT088,17142.01
Farm_08187,MKT004,40389.34
Farm_08188,MKT076,41099.06
Farm_08189,MKT049,15018.03
Farm_08190,MKT086,1170.01
Farm_08191,MKT023,33149.01
Farm_08192,MKT058,2578.07
Farm_08193,MKT024,12772.55
Farm_08194,MKT036,32285.65
Farm_08195,MKT020,12001.94
Farm_08196,MKT083,28199.69
Farm_08197,MKT097,16685.25
Farm_08198,MKT028,30326.27
Farm_08199,MKT030,37447.03
Farm_08200,MKT098,22991.8
Farm_08201,MKT065,2508.7
Farm_08202,MKT002,15598.03
Farm_08203,MKT029,3756.76
Farm_08204,MKT084,31203.32
Farm_08205,MKT058,13668.41
Farm_08206,MKT090,10367.66
Farm_08207,MKT064,15070.64
Farm_08208,MKT020,22603.14
Farm_08209,MKT046,45400.9
Farm_08210,MKT100,118.66
Farm_08211,MKT019,5660.59
Farm_08212,MKT076,42312.25
Farm_08213,MKT006,29382.39
Farm_08214,MKT021,18013.05
Farm_08215,MKT063,1924.4
Farm_08216,MKT068,8768.1
Farm_08217,MKT045,30256.28
Farm_08218,MKT005,31805.22
Farm_08219,MKT090,22008.62
Farm_08220,MKT072,43444.82
Farm_08221,MKT089,2028.96
Farm_08222,MKT047,21749.36
Farm_08223,MKT001,8540.49
Farm_08224,MKT080,12152.31
Farm_08225,MKT007,49577.55
Farm_08226,MKT001,20087.41
Farm_08227,MKT005,13524.77
Farm_08228,MKT006,42929.37
Farm_08229,MKT073,2996.46
Farm_08230,MKT095,3734.76
Farm_08231,MKT033,13603.01
Farm_08232,MKT064,40189.1
Farm_08233,MKT056,36893.14
Farm_08234,MKT020,19670.99
Farm_08235,MKT092,36058.1
Farm_08236,MKT013,6920.16
Farm_08237,MKT001,42736.22
Farm_08238,MKT077,130.65
Farm_08239,MKT002,23967.03
Farm_08240,MKT070,10896.87
Farm_08241,MKT011,9666.13
Farm_08242,MKT093,5662.25
Farm_08243,MKT094,14763.64
Farm_08244,MKT072,39174.5
Farm_08245,MKT001,49415.15
Farm_08246,MKT010,13145.95
Farm_08247,MKT012,33003.55
Farm_08248,MKT100,39085.18
Farm_08249,MKT088,7170.74
Farm_08250,MKT092,19580.99
Farm_08251,MKT028,25981.7
Farm_08252,MKT006,14956.99
Farm_08253,MKT076,27271.19
Farm_08254,MKT073,34936.81
Farm_08255,MKT003,38454.38
Farm_08256,MKT050,7335.43
Farm_08257,MKT052,37440.75
Farm_08258,MKT072,1652.11
Farm_08259,MKT035,2513.36
Farm_08260,MKT006,16674.13
Farm_08261,MKT061,35538.36
Farm_08262,MKT098,18593.1
Farm_08263,MKT004,2363.45
Farm_08264,MKT018,48805.82
Farm_08265,MKT016,35697.03
Farm_08266,MKT068,40889.81
Farm_08267,MKT063,5112.04
Farm_08268,MKT087,9154.29
Farm_08269,MKT065,45009.36
Farm_08270,MKT024,11832.26
Farm_08271,MKT082,9423.76
Farm_08272,MKT063,43097.55
Farm_08273,MKT051,23938.37
Farm_08274,MKT037,17105.76
Farm_08275,MKT080,36870.51
Farm_08276,MKT019,9208.34
Farm_08277,MKT060,13869.33
Farm_08278,MKT083,11015.7
Farm_08279,MKT017,25956.88
Farm_08280,MKT100,45066.52
Farm_08281,MKT100,17074.52
Farm_08282,MKT041,36143.84
Farm_08283,MKT028,41958.62
Farm_08284,MKT080,28539.83
Farm_08285,MKT082,14348.2
Farm_08286,MKT057,28434.75
Farm_08287,MKT098,13855.82
Farm_08288,MKT061,7351.18
Farm_08289,MKT071,27980.55
Farm_08290,MKT051,26475.45
Farm_08291,MKT026,21766.5
Farm_08292,MKT049,9399.63
Farm_08293,MKT095,22630.14
Farm_08294,MKT047,6449.14
Farm_08295,MKT018,45458.73
Farm_08296,MKT069,43395.79
Farm_08297,MKT099,38169.85
Farm_08298,MKT031,45533.83
Farm_08299,MKT003,6023.09
Farm_08300,MKT012,987.65
Farm_08301,MKT017,43571.66
Farm_08302,MKT024,19283.65
Farm_08303,MKT072,10286.54
Farm_08304,MKT082,29458.95
Farm_08305,MKT055,31956.63
Farm_08306,MKT083,13064.99
Farm_08307,MKT028,44571.69
Farm_08308,MKT002,23815.68
Farm_08309,MKT015,39912.86
Farm_08310,MKT091,7092.19
Farm_08311,MKT043,36882.51
Farm_08312,MKT058,23256.58
Farm_08313,MKT020,29463.3
Farm_08314,MKT067,41026.44
Farm_08315,MKT085,17766.35
Farm_08316,MKT035,32264.47
Farm_08317,MKT052,22029.26
Farm_08318,MKT084,20613.81
Farm_08319,MKT092,4572.88
Farm_08320,MKT085,21673.74
Farm_08321,MKT067,44495.48
Farm_08322,MKT083,29217.4
Farm_08323,MKT085,46244.49
Farm_08324,MKT002,4045.24
Farm_08325,MKT024,45994.43
Farm_08326,MKT066,30473.63
Farm_08327,MKT014,18537.74
Farm_08328,MKT070,41433.21
Farm_08329,MKT022,5513.8
Farm_08330,MKT060,34845.48
Farm_08331,MKT032,8095.54
Farm_08332,MKT079,9348.23
Farm_08333,MKT051,510.19
Farm_08334,MKT085,5064.07
Farm_08335,MKT003,21648.82
Farm_08336,MKT025,36584.56
Farm_08337,MKT071,13218.82
Farm_08338,MKT037,48012.45
Farm_08339,MKT060,9584.87
Farm_08340,MKT076,17594.44
Farm_08341,MKT028,15514.63
Farm_08342,MKT058,9071.32
Farm_08343,MKT008,42194.14
Farm_08344,MKT012,43536.9
Farm_08345,MKT052,7130.38
Farm_08346,MKT066,37110.9
Farm_08347,MKT079,30822.6
Farm_08348,MKT058,42143.47
Farm_08349,MKT026,4949.82
Farm_08350,MKT027,48392.24
Farm_08351,MKT014,5046.57
Farm_08352,MKT032,1135.03
Farm_08353,MKT046,33464.39
Farm_08354,MKT079,44285.18
Farm_08355,MKT051,13371.69
Farm_08356,MKT015,6501.8
Farm_08357,MKT093,32999.69
Farm_08358,MKT060,23578.32
Farm_08359,MKT010,19496.06
Farm_08360,MKT053,6468.86
Farm_08361,MKT064,3678.52
Farm_08362,MKT097,47365.89
Farm_08363,MKT011,3713.09
Farm_08364,MKT037,11482.03
Farm_08365,MKT002,14672.39
Farm_08366,MKT059,39472.18
Farm_08367,MKT039,28855.74
Farm_08368,MKT025,16237.43
Farm_08369,MKT008,14726.54
Farm_08370,MKT053,27344.06
Farm_08371,MKT063,18962.88
Farm_08372,MKT099,49605.89
Farm_08373,MKT025,27005.84
Farm_08374,MKT006,1681.24
Farm_08375,MKT025,33995.29
Farm_08376,MKT041,24748.69
Farm_08377,MKT078,25957.33
Farm_08378,MKT087,30313.13
Farm_08379,MKT093,7100.05
Farm_08380,MKT008,27311.1
Farm_08381,MKT010,11708.11
Farm_08382,MKT058,11195.96
Farm_08383,MKT029,19115.66
Farm_08384,MKT022,8973.1
Farm_08385,MKT069,22976.94
Farm_08386,MKT031,43488.86
Farm_08387,MKT032,23513.73
Farm_08388,MKT013,27246.68
Farm_08389,MKT050,35009.27
Farm_08390,MKT013,8893.57
Farm_08391,MKT067,23513.42
Farm_08392,MKT087,10441.43
Farm_08393,MKT078,16568.64
Farm_08394,MKT050,23949.79
Farm_08395,MKT051,31880.84
Farm_08396,MKT029,12437.32
Farm_08397,MKT087,2365.72
Farm_08398,MKT045,17376.85
Farm_08399,MKT069,43945.0
Farm_08400,MKT026,14452.51
Farm_08401,MKT008,47214.71
Farm_08402,MKT051,15848.22
Farm_08403,MKT009,45947.78
Farm_08404,MKT002,19947.13
Farm_08405,MKT002,48405.65
Farm_08406,MKT086,15523.77
Farm_08407,MKT008,5010.58
Farm_08408,MKT025,2229.95
Farm_08409,MKT098,26205.07
Farm_08410,MKT087,49072.84
Farm_08411,MKT034,36125.6
Farm_08412,MKT099,19325.55
Farm_08413,MKT041,11695.14
Farm_08414,MKT046,32290.74
Farm_08415,MKT045,24683.1
Farm_08416,MKT013,27333.28
Farm_08417,MKT096,38123.84
Farm_08418,MKT100,21725.4
Farm_08419,MKT014,24495.53
Farm_08420,MKT064,43347.01
Farm_08421,MKT028,17452.28
Farm_08422,MKT032,30217.37
Farm_08423,MKT047,40561.86
Farm_08424,MKT058,22065.63
Farm_08425,MKT062,39937.9
Farm_08426,MKT087,31839.58
Farm_08427,MKT031,43123.24
Farm_08428,MKT098,23449.03
Farm_08429,MKT058,20322.64
Farm_08430,MKT006,45317.09
Farm_08431,MKT080,27121.84
Farm_08432,MKT002,28970.76
Farm_08433,MKT001,26679.41
Farm_08434,MKT017,27308.52
Farm_08435,MKT032,8150.75
Farm_08436,MKT086,9294.34
Farm_08437,MKT092,7107.13
Farm_08438,MKT066,14497.27
Farm_08439,MKT024,15229.91
Farm_08440,MKT098,34656.1
Farm_08441,MKT050,1714.12
Farm_08442,MKT042,37997.58
Farm_08443,MKT061,34145.88
Farm_08444,MKT040,17159.03
Farm_08445,MKT071,22586.53
Farm_08446,MKT054,46952.76
Farm_08447,MKT022,8640.81
Farm_08448,MKT038,36633.47
Farm_08449,MKT070,29518.55
Farm_08450,MKT096,34794.51
Farm_08451,MKT029,5012.97
Farm_08452,MKT020,2974.46
Farm_08453,MKT040,13300.95
Farm_08454,MKT004,10330.35
Farm_08455,MKT071,20128.33
Farm_08456,MKT025,21872.11
Farm_08457,MKT078,2131.79
Farm_08458,MKT043,30439.11
Farm_08459,MKT032,13865.91
Farm_08460,MKT002,6688.55
Farm_08461,MKT010,21705.75
Farm_08462,MKT039,19464.33
Farm_08463,MKT024,6009.78
Farm_08464,MKT077,44176.08
Farm_08465,MKT002,3711.67
Farm_08466,MKT030,26109.39
Farm_08467,MKT085,35295.86
Farm_08468,MKT094,26048.64
Farm_08469,MKT020,36868.82
Farm_08470,MKT038,20935.71
Farm_08471,MKT065,9511.96
Farm_08472,MKT071,19977.0
Farm_08473,MKT091,7583.44
Farm_08474,MKT069,43090.14
Farm_08475,MKT017,22397.16
Farm_08476,MKT064,45750.74
Farm_08477,MKT097,8072.54
Farm_08478,MKT094,21207.23
Farm_08479,MKT017,2367.58
Farm_08480,MKT013,32381.99
Farm_08481,MKT053,48688.67
Farm_08482,MKT082,35022.04
Farm_08483,MKT015,21952.54
Farm_08484,MKT061,27814.37
Farm_08485,MKT006,26743.92
Farm_08486,MKT093,151.56
Farm_08487,MKT028,25527.39
Farm_08488,MKT084,43994.37
Farm_08489,MKT047,716.4
Farm_08490,MKT005,4914.63
Farm_08491,MKT053,47485.97
Farm_08492,MKT035,24757.73
Farm_08493,MKT007,42997.16
Farm_08494,MKT031,2679.59
Farm_08495,MKT051,24413.12
Farm_08496,MKT004,39736.56
Farm_08497,MKT037,7469.94
Farm_08498,MKT096,25874.12
Farm_08499,MKT055,25578.91
Farm_08500,MKT066,28157.95
Farm_08501,MKT083,2965.42
Farm_08502,MKT091,37170.62
Farm_08503,MKT040,45254.73
Farm_08504,MKT080,44658.81
Farm_08505,MKT062,28209.13
Farm_08506,MKT034,109.91
Farm_08507,MKT047,41086.07
Farm_08508,MKT042,24552.76
Farm_08509,MKT058,33049.08
Farm_08510,MKT076,18916.52
Farm_08511,MKT098,30190.32
Farm_08512,MKT004,2476.5
Farm_08513,MKT001,9992.86
Farm_08514,MKT095,45965.33
Farm_08515,MKT051,28784.23
Farm_08516,MKT027,49945.64
Farm_08517,MKT090,9698.08
Farm_08518,MKT040,21988.97
Farm_08519,MKT038,49550.47
Farm_08520,MKT017,18659.98
Farm_08521,MKT017,44439.66
Farm_08522,MKT077,17602.99
Farm_08523,MKT050,4560.61
Farm_08524,MKT054,14901.36
Farm_08525,MKT089,33316.15
Farm_08526,MKT032,7605.47
Farm_08527,MKT030,3653.64
Farm_08528,MKT033,22919.65
Farm_08529,MKT059,49869.38
Farm_08530,MKT084,15923.61
Farm_08531,MKT091,1247.21
Farm_08532,MKT060,43222.22
Farm_08533,MKT038,7903.04
Farm_08534,MKT004,7352.58
Farm_08535,MKT057,6008.75
Farm_08536,MKT065,48168.31
Farm_08537,MKT064,32127.63
Farm_08538,MKT045,29815.75
Farm_08539,MKT006,10451.57
Farm_08540,MKT038,19350.47
Farm_08541,MKT060,16119.16
Farm_08542,MKT040,32723.42
Farm_08543,MKT005,39730.72
Farm_08544,MKT019,6576.06
Farm_08545,MKT094,16857.23
Farm_08546,MKT047,29571.76
Farm_08547,MKT051,32408.34
Farm_08548,MKT080,45704.05
Farm_08549,MKT065,18393.39
Farm_08550,MKT096,30941.47
Farm_08551,MKT095,46035.67
Farm_08552,MKT040,35985.69
Farm_08553,MKT049,27539.99
Farm_08554,MKT073,32139.22
Farm_08555,MKT042,10730.6
Farm_08556,MKT083,21297.59
Farm_08557,MKT002,19006.58
Farm_08558,MKT001,18558.72
Farm_08559,MKT082,27878.92
Farm_08560,MKT046,31844.19
Farm_08561,MKT048,14707.43
Farm_08562,MKT039,21196.88
Farm_08563,MKT081,38019.56
Farm_08564,MKT091,34340.52
Farm_08565,MKT020,31980.38
Farm_08566,MKT094,23900.99
Farm_08567,MKT072,16530.65
Farm_08568,MKT002,12144.64
Farm_08569,MKT059,47704.14
Farm_08570,MKT006,29912.19
Farm_08571,MKT090,24738.79
Farm_08572,MKT018,48809.03
Farm_08573,MKT098,13703.15
Farm_08574,MKT041,43113.58
Farm_08575,MKT004,26717.65
Farm_08576,MKT093,12265.56
Farm_08577,MKT064,5170.49
Farm_08578,MKT086,18079.45
Farm_08579,MKT068,41587.65
Farm_08580,MKT033,37514.77
Farm_08581,MKT074,35609.29
Farm_08582,MKT036,10443.37
Farm_08583,MKT076,25407.72
Farm_08584,MKT076,46727.83
Farm_08585,MKT031,29904.52
Farm_08586,MKT004,35590.19
Farm_08587,MKT022,6851.73
Farm_08588,MKT036,31390.82
Farm_08589,MKT048,31237.23
Farm_08590,MKT002,46110.94
Farm_08591,MKT078,26343.79
Farm_08592,MKT017,10651.87
Farm_08593,MKT075,45073.74
Farm_08594,MKT040,17952.26
Farm_08595,MKT079,19789.28
Farm_08596,MKT066,10736.08
Farm_08597,MKT056,37729.87
Farm_08598,MKT076,41474.78
Farm_08599,MKT047,27206.72
Farm_08600,MKT068,40991.81
Farm_08601,MKT064,17566.12
Farm_08602,MKT014,27049.04
Farm_08603,MKT007,8252.05
Farm_08604,MKT077,38667.19
Farm_08605,MKT020,48753.8
Farm_08606,MKT077,5684.94
Farm_08607,MKT077,16889.15
Farm_08608,MKT075,46964.4
Farm_08609,MKT004,39599.41
Farm_08610,MKT085,48187.88
Farm_08611,MKT021,14378.51
Farm_08612,MKT089,10820.42
Farm_08613,MKT065,18707.92
Farm_08614,MKT090,15352.71
Farm_08615,MKT026,45675.92
Farm_08616,MKT046,4737.1
Farm_08617,MKT082,16572.37
Farm_08618,MKT091,38668.12
Farm_08619,MKT003,25216.5
Farm_08620,MKT036,22451.22
Farm_08621,MKT096,36561.83
Farm_08622,MKT013,6978.33
Farm_08623,MKT065,22426.71
Farm_08624,MKT047,16154.38
Farm_08625,MKT019,44262.17
Farm_08626,MKT044,33733.16
Farm_08627,MKT068,12807.13
Farm_08628,MKT051,25143.26
Farm_08629,MKT035,25402.6
Farm_08630,MKT077,2935.91
Farm_08631,MKT088,9881.61
Farm_08632,MKT021,27515.24
Farm_08633,MKT006,36893.52
Farm_08634,MKT086,31495.95
Farm_08635,MKT044,29747.77
Farm_08636,MKT028,24125.08
Farm_08637,MKT001,14600.53
Farm_08638,MKT019,1240.9
Farm_08639,MKT036,34133.68
Farm_08640,MKT008,18480.92
Farm_08641,MKT004,23987.19
Farm_08642,MKT062,4578.84
Farm_08643,MKT086,21385.56
Farm_08644,MKT019,34113.13
Farm_08645,MKT088,47834.09
Farm_08646,MKT043,28650.3
Farm_08647,MKT056,31154.36
Farm_08648,MKT079,39318.31
Farm_08649,MKT021,37451.6
Farm_08650,MKT012,12655.37
Farm_08651,MKT034,12571.63
Farm_08652,MKT086,3784.57
Farm_08653,MKT072,44539.15
Farm_08654,MKT079,16871.27
Farm_08655,MKT083,42891.1
Farm_08656,MKT046,7702.49
Farm_08657,MKT010,17047.11
Farm_08658,MKT030,12854.18
Farm_08659,MKT091,40936.1
Farm_08660,MKT065,21446.91
Farm_08661,MKT062,35945.24
Farm_08662,MKT045,34694.01
Farm_08663,MKT048,22879.9
Farm_08664,MKT080,13588.84
Farm_08665,MKT076,8815.37
Farm_08666,MKT003,18390.06
Farm_08667,MKT026,16746.46
Farm_08668,MKT035,32699.21
Farm_08669,MKT011,38535.68
Farm_08670,MKT023,7690.28
Farm_08671,MKT100,8479.65
Farm_08672,MKT045,7307.78
Farm_08673,MKT074,5141.15
Farm_08674,MKT027,21907.17
Farm_08675,MKT030,19392.76
Farm_08676,MKT083,46308.57
Farm_08677,MKT092,43548.25
Farm_08678,MKT017,30910.65
Farm_08679,MKT069,25650.16
Farm_08680,MKT045,14230.72
Farm_08681,MKT090,26226.65
Farm_08682,MKT076,47190.05
Farm_08683,MKT069,43894.19
Farm_08684,MKT050,33658.41
Farm_08685,MKT034,36410.78
Farm_08686,MKT072,15869.83
Farm_08687,MKT017,10685.52
Farm_08688,MKT050,29269.62
Farm_08689,MKT025,35320.91
Farm_08690,MKT021,22947.7
Farm_08691,MKT092,6005.29
Farm_08692,MKT005,14476.97
Farm_08693,MKT068,30215.98
Farm_08694,MKT006,21195.7
Farm_08695,MKT031,7217.57
Farm_08696,MKT090,36493.46
Farm_08697,MKT067,21924.75
Farm_08698,MKT092,21985.34
Farm_08699,MKT078,4283.96
Farm_08700,MKT060,12648.43
Farm_08701,MKT022,14343.68
Farm_08702,MKT026,6801.67
Farm_08703,MKT096,19484.79
Farm_08704,MKT013,45329.18
Farm_08705,MKT062,8221.18
Farm_08706,MKT035,31807.64
Farm_08707,MKT037,11448.43
Farm_08708,MKT039,8177.19
Farm_08709,MKT084,26775.7
Farm_08710,MKT054,13562.34
Farm_08711,MKT034,44247.07
Farm_08712,MKT062,3756.19
Farm_08713,MKT005,38917.38
Farm_08714,MKT076,28059.67
Farm_08715,MKT037,37641.71
Farm_08716,MKT053,3932.93
Farm_08717,MKT018,21182.31
Farm_08718,MKT047,39785.8
Farm_08719,MKT090,39280.65
Farm_08720,MKT033,13493.57
Farm_08721,MKT056,33663.73
Farm_08722,MKT073,28672.19
Farm_08723,MKT098,49787.35
Farm_08724,MKT053,13806.16
Farm_08725,MKT017,13613.19
Farm_08726,MKT079,41833.37
Farm_08727,MKT051,6969.08
Farm_08728,MKT022,21812.17
Farm_08729,MKT016,39038.45
Farm_08730,MKT095,21278.49
Farm_08731,MKT071,40091.08
Farm_08732,MKT050,47967.15
Farm_08733,MKT087,12694.9
Farm_08734,MKT033,8650.64
Farm_08735,MKT019,25849.31
Farm_08736,MKT061,22244.75
Farm_08737,MKT077,15293.13
Farm_08738,MKT085,18318.93
Farm_08739,MKT002,48887.56
Farm_08740,MKT083,42203.51
Farm_08741,MKT024,33524.14
Farm_08742,MKT002,24679.66
Farm_08743,MKT093,2613.25
Farm_08744,MKT008,36327.8
Farm_08745,MKT085,20529.66
Farm_08746,MKT022,39554.01
Farm_08747,MKT018,11883.63
Farm_08748,MKT039,48195.92
Farm_08749,MKT015,24373.84
Farm_08750,MKT038,7123.51
Farm_08751,MKT048,21784.89
Farm_08752,MKT030,6015.47
Farm_08753,MKT019,17138.83
Farm_08754,MKT036,6004.98
Farm_08755,MKT038,33331.04
Farm_08756,MKT089,11594.53
Farm_08757,MKT083,47903.62
Farm_08758,MKT082,25942.73
Farm_08759,MKT022,25358.39
Farm_08760,MKT029,23559.66
Farm_08761,MKT035,22182.23
Farm_08762,MKT031,31572.07
Farm_08763,MKT022,15826.21
Farm_08764,MKT041,34167.83
Farm_08765,MKT006,9979.61
Farm_08766,MKT032,47947.75
Farm_08767,MKT034,24386.14
Farm_08768,MKT089,17940.88
Farm_08769,MKT004,39170.38
Farm_08770,MKT010,33610.08
Farm_08771,MKT036,1355.25
Farm_08772,MKT072,48107.78
Farm_08773,MKT093,42772.28
Farm_08774,MKT039,5109.64
Farm_08775,MKT051,13317.33
Farm_08776,MKT075,7128.59
Farm_08777,MKT074,13433.63
Farm_08778,MKT024,3768.61
Farm_08779,MKT008,43073.8
Farm_08780,MKT046,9069.26
Farm_08781,MKT011,33887.09
Farm_08782,MKT093,42471.09
Farm_08783,MKT084,20183.44
Farm_08784,MKT090,2164.53
Farm_08785,MKT023,14365.45
Farm_08786,MKT035,34901.56
Farm_08787,MKT040,22479.8
Farm_08788,MKT063,39815.14
Farm_08789,MKT089,891.38
Farm_08790,MKT075,34096.54
Farm_08791,MKT057,24856.67
Farm_08792,MKT003,22198.34
Farm_08793,MKT088,1470.75
Farm_08794,MKT081,34405.14
Farm_08795,MKT031,49693.41
Farm_08796,MKT065,244.03
Farm_08797,MKT060,30079.57
Farm_08798,MKT026,2528.72
Farm_08799,MKT092,39145.97
Farm_08800,MKT090,13057.57
Farm_08801,MKT012,27323.33
Farm_08802,MKT064,41393.94
Farm_08803,MKT085,16939.72
Farm_08804,MKT051,29989.08
Farm_08805,MKT048,47002.52
Farm_08806,MKT087,16181.35
Farm_08807,MKT014,14990.99
Farm_08808,MKT042,10729.26
Farm_08809,MKT072,22043.25
Farm_08810,MKT092,7932.68
Farm_08811,MKT051,39464.3
Farm_08812,MKT068,24270.44
Farm_08813,MKT025,13031.68
Farm_08814,MKT010,13798.56
Farm_08815,MKT025,25983.23
Farm_08816,MKT067,48162.23
Farm_08817,MKT073,35597.71
Farm_08818,MKT072,3559.96
Farm_08819,MKT012,38880.72
Farm_08820,MKT064,26264.53
Farm_08821,MKT053,16539.97
Farm_08822,MKT033,3041.26
Farm_08823,MKT038,17369.24
Farm_08824,MKT098,45048.38
Farm_08825,MKT016,22912.26
Farm_08826,MKT098,18633.02
Farm_08827,MKT047,14466.22
Farm_08828,MKT008,9814.74
Farm_08829,MKT020,22569.38
Farm_08830,MKT072,19871.5
Farm_08831,MKT019,15705.02
Farm_08832,MKT075,6639.65
Farm_08833,MKT024,47487.09
Farm_08834,MKT016,15940.89
Farm_08835,MKT030,38248.21
Farm_08836,MKT021,16316.21
Farm_08837,MKT084,16002.8
Farm_08838,MKT060,40561.67
Farm_08839,MKT021,25987.72
Farm_08840,MKT080,29364.47
Farm_08841,MKT061,15576.25
Farm_08842,MKT019,20462.5
Farm_08843,MKT033,11658.05
Farm_08844,MKT048,12464.97
Farm_08845,MKT015,37044.08
Farm_08846,MKT086,10425.57
Farm_08847,MKT054,42161.81
Farm_08848,MKT012,33425.08
Farm_08849,MKT097,19670.83
Farm_08850,MKT051,12304.09
Farm_08851,MKT058,36953.49
Farm_08852,MKT055,41804.57
Farm_08853,MKT003,2816.41
Farm_08854,MKT093,20941.59
Farm_08855,MKT020,43258.74
Farm_08856,MKT032,17437.46
Farm_08857,MKT023,26130.23
Farm_08858,MKT095,21340.84
Farm_08859,MKT038,42862.82
Farm_08860,MKT063,17054.71
Farm_08861,MKT032,15482.91
Farm_08862,MKT054,20626.45
Farm_08863,MKT014,4542.12
Farm_08864,MKT048,1752.08
Farm_08865,MKT022,14078.18
Farm_08866,MKT016,34842.77
Farm_08867,MKT066,27372.2
Farm_08868,MKT085,989.57
Farm_08869,MKT071,42062.04
Farm_08870,MKT022,26749.23
Farm_08871,MKT021,28469.8
Farm_08872,MKT006,40632.21
Farm_08873,MKT023,2417.86
Farm_08874,MKT026,15457.23
Farm_08875,MKT054,6772.48
Farm_08876,MKT005,20196.04
Farm_08877,MKT072,41965.81
Farm_08878,MKT058,37782.66
Farm_08879,MKT018,6334.72
Farm_08880,MKT011,37772.65
Farm_08881,MKT076,18257.93
Farm_08882,MKT048,14666.37
Farm_08883,MKT060,44089.66
Farm_08884,MKT009,3024.2
Farm_08885,MKT049,48955.39
Farm_08886,MKT087,20940.97
Farm_08887,MKT072,44802.73
Farm_08888,MKT087,24547.84
Farm_08889,MKT033,35952.72
Farm_08890,MKT100,4001.67
Farm_08891,MKT047,35680.26
Farm_08892,MKT026,31313.7
Farm_08893,MKT079,18873.63
Farm_08894,MKT055,34430.92
Farm_08895,MKT059,12246.83
Farm_08896,MKT080,12021.41
Farm_08897,MKT026,39264.44
Farm_08898,MKT001,10938.47
Farm_08899,MKT051,24379.24
Farm_08900,MKT092,30218.78
Farm_08901,MKT016,37408.47
Farm_08902,MKT010,49107.58
Farm_08903,MKT075,41660.01
Farm_08904,MKT016,24229.45
Farm_08905,MKT004,24648.15
Farm_08906,MKT005,10399.72
Farm_08907,MKT080,36818.82
Farm_08908,MKT096,9969.71
Farm_08909,MKT056,978.97
Farm_08910,MKT022,6191.21
Farm_08911,MKT009,41533.49
Farm_08912,MKT017,2443.99
Farm_08913,MKT090,13920.76
Farm_08914,MKT097,21579.17
Farm_08915,MKT055,34186.46
Farm_08916,MKT067,18474.09
Farm_08917,MKT030,20696.76
Farm_08918,MKT092,38863.24
Farm_08919,MKT054,40152.4
Farm_08920,MKT086,29323.08
Farm_08921,MKT042,43107.31
Farm_08922,MKT093,30514.97
Farm_08923,MKT096,31205.5
Farm_08924,MKT027,8906.69
