farm_id,season,crop,yield_tons
Farm_07653,2026,Rice,22.98
Farm_07654,2024,Millet,8.95
Farm_07655,2025,Maize,9.94
Farm_07656,2025,Maize,74.96
Farm_07657,2026,Sorghum,60.11
Farm_07658,2025,Soybean,15.72
Farm_07659,2024,Tomato,28.01
Farm_07660,2025,Rice,25.73
Farm_07661,2025,Maize,26.88
Farm_07662,2024,Maize,39.48
Farm_07663,2025,Rice,35.5
Farm_07664,2024,Soybean,61.86
Farm_07665,2025,Soybean,31.68
Farm_07666,2024,Soybean,34.54
Farm_07667,2025,Millet,21.8
Farm_07668,2024,Rice,15.86
Farm_07669,2024,Sorghum,18.85
Farm_07670,2025,Sorghum,25.29
Farm_07671,2026,Rice,29.25
Farm_07672,2024,Sorghum,36.81
Farm_07673,2024,Tomato,32.38
Farm_07674,2026,Rice,43.0
Farm_07675,2026,Cassava,37.7
Farm_07676,2026,Millet,28.76
Farm_07677,2024,Yam,65.76
Farm_07678,2024,Rice,35.27
Farm_07679,2025,Soybean,8.17
Farm_07680,2026,Millet,6.92
Farm_07681,2026,Tomato,60.41
Farm_07682,2026,Rice,57.71
Farm_07683,2026,Sorghum,57.26
Farm_07684,2025,Cassava,53.24
Farm_07685,2025,Millet,58.61
Farm_07686,2025,Cassava,7.87
Farm_07687,2025,Yam,63.22
Farm_07688,2024,Soybean,14.8
Farm_07689,2025,Rice,4.1
Farm_07690,2026,Sorghum,65.9
Farm_07691,2024,Maize,72.06
Farm_07692,2025,Cassava,65.18
Farm_07693,2026,Yam,71.88
Farm_07694,2024,Tomato,58.1
Farm_07695,2024,Rice,18.27
Farm_07696,2024,Millet,67.05
Farm_07697,2025,Rice,45.63
Farm_07698,2025,Cassava,41.95
Farm_07699,2025,Tomato,54.53
Farm_07700,2025,Cassava,35.53
Farm_07701,2024,Cassava,70.32
Farm_07702,2026,Millet,61.41
Farm_07703,2025,Maize,29.99
Farm_07704,2024,Rice,48.48
Farm_07705,2026,Maize,29.13
Farm_07706,2025,Tomato,61.35
Farm_07707,2026,Millet,46.13
Farm_07708,2024,Millet,49.97
Farm_07709,2024,Sorghum,75.49
Farm_07710,2025,Maize,11.13
Farm_07711,2026,Yam,68.37
Farm_07712,2024,Maize,48.22
Farm_07713,2024,Maize,13.0
Farm_07714,2026,Yam,22.98
Farm_07715,2025,Soybean,15.06
Farm_07716,2026,Cassava,54.14
Farm_07717,2026,Yam,69.79
Farm_07718,2024,Tomato,5.37
Farm_07719,2025,Yam,34.64
Farm_07720,2024,Tomato,60.69
Farm_07721,2025,Rice,3.11
Farm_07722,2024,Cassava,52.89
Farm_07723,2024,Soybean,59.87
Farm_07724,2024,Sorghum,28.78
Farm_07725,2024,Sorghum,24.26
Farm_07726,2026,Yam,66.74
Farm_07727,2025,Tomato,34.22
Farm_07728,2025,Rice,68.15
Farm_07729,2025,Yam,22.02
Farm_07730,2024,Millet,63.18
Farm_07731,2024,Rice,63.79
Farm_07732,2025,Maize,79.76
Farm_07733,2024,Sorghum,76.69
Farm_07734,2026,Millet,58.27
Farm_07735,2024,Yam,7.61
Farm_07736,2025,Tomato,71.15
Farm_07737,2026,Maize,26.31
Farm_07738,2024,Soybean,15.32
Farm_07739,2026,Cassava,29.42
Farm_07740,2026,Maize,34.65
Farm_07741,2026,Rice,71.31
Farm_07742,2026,Rice,68.51
Farm_07743,2025,Yam,27.91
Farm_07744,2025,Soybean,43.29
Farm_07745,2024,Rice,9.72
Farm_07746,2025,Cassava,9.36
Farm_07747,2024,Sorghum,47.72
Farm_07748,2024,Soybean,55.76
Farm_07749,2026,Sorghum,22.71
Farm_07750,2025,Soybean,5.4
Farm_07751,2026,Yam,26.52
Farm_07752,2026,Tomato,9.98
Farm_07753,2026,Rice,56.66
Farm_07754,2024,Sorghum,63.87
Farm_07755,2026,Yam,7.75
Farm_07756,2025,Rice,76.09
Farm_07757,2024,Sorghum,48.63
Farm_07758,2024,Cassava,66.87
Farm_07759,2024,Millet,8.68
Farm_07760,2025,Yam,66.67
Farm_07761,2025,Millet,15.66
Farm_07762,2024,Cassava,61.75
Farm_07763,2026,Maize,72.89
Farm_07764,2025,Cassava,10.15
Farm_07765,2024,Rice,12.17
Farm_07766,2025,Maize,11.87
Farm_07767,2024,Rice,30.98
Farm_07768,2025,Millet,31.71
Farm_07769,2024,Millet,55.97
Farm_07770,2025,Rice,44.82
Farm_07771,2024,Sorghum,5.22
Farm_07772,2026,Maize,69.24
Farm_07773,2024,Rice,1.66
Farm_07774,2025,Millet,36.21
Farm_07775,2026,Tomato,18.28
Farm_07776,2026,Tomato,34.89
Farm_07777,2025,Maize,11.74
Farm_07778,2025,Yam,15.67
Farm_07779,2026,Tomato,19.27
Farm_07780,2024,Rice,43.89
Farm_07781,2026,Cassava,55.95
Farm_07782,2025,Cassava,39.71
Farm_07783,2026,Rice,14.4
Farm_07784,2026,Cassava,28.72
Farm_07785,2024,Rice,35.63
Farm_07786,2024,Cassava,23.76
Farm_07787,2025,Yam,37.63
Farm_07788,2025,Yam,10.85
Farm_07789,2024,Cassava,44.9
Farm_07790,2024,Cassava,42.94
Farm_07791,2024,Sorghum,18.87
Farm_07792,2026,Tomato,34.81
Farm_07793,2026,Tomato,45.17
Farm_07794,2025,Yam,37.93
Farm_07795,2025,Sorghum,49.69
Farm_07796,2026,Rice,16.75
Farm_07797,2025,Millet,57.02
Farm_07798,2026,Millet,55.71
Farm_07799,2025,Tomato,65.53
Farm_07800,2026,Rice,29.49
Farm_07801,2025,Yam,59.64
Farm_07802,2024,Millet,22.55
Farm_07803,2026,Tomato,27.79
Farm_07804,2024,Soybean,70.23
Farm_07805,2025,Tomato,62.17
Farm_07806,2024,Maize,57.56
Farm_07807,2025,Cassava,51.87
Farm_07808,2026,Rice,48.88
Farm_07809,2026,Millet,58.67
Farm_07810,2025,Maize,42.34
Farm_07811,2025,Maize,77.57
Farm_07812,2024,Tomato,79.5
Farm_07813,2026,Sorghum,56.85
Farm_07814,2025,Sorghum,70.58
Farm_07815,2025,Tomato,75.55
Farm_07816,2025,Soybean,30.74
Farm_07817,2026,Yam,53.56
Farm_07818,2025,Soybean,76.8
Farm_07819,2024,Soybean,31.83
Farm_07820,2024,Yam,74.76
Farm_07821,2026,Yam,30.03
Farm_07822,2025,Rice,42.13
Farm_07823,2025,Yam,15.73
Farm_07824,2025,Cassava,38.83
Farm_07825,2024,Maize,27.04
Farm_07826,2026,Rice,50.56
Farm_07827,2024,Cassava,31.89
Farm_07828,2025,Rice,29.98
Farm_07829,2026,Millet,75.84
Farm_07830,2026,Cassava,6.43
Farm_07831,2025,Sorghum,17.33
Farm_07832,2024,Maize,26.34
Farm_07833,2025,Cassava,15.85
Farm_07834,2025,Yam,31.54
Farm_07835,2025,Millet,23.38
Farm_07836,2025,Maize,26.27
Farm_07837,2026,Cassava,39.87
Farm_07838,2024,Tomato,31.26
Farm_07839,2024,Tomato,56.68
Farm_07840,2024,Rice,59.73
Farm_07841,2024,Yam,43.06
Farm_07842,2025,Yam,10.6
Farm_07843,2025,Tomato,27.63
Farm_07844,2026,Soybean,44.5
Farm_07845,2024,Maize,45.79
Farm_07846,2025,Soybean,49.24
Farm_07847,2026,Rice,71.4
Farm_07848,2025,Yam,73.33
Farm_07849,2025,Millet,66.64
Farm_07850,2026,Maize,57.57
Farm_07851,2025,Rice,77.6
Farm_07852,2025,Cassava,41.91
Farm_07853,2024,Millet,56.34
Farm_07854,2025,Cassava,56.13
Farm_07855,2025,Sorghum,68.07
Farm_07856,2026,Cassava,4.89
Farm_07857,2025,Cassava,47.6
Farm_07858,2024,Tomato,40.0
Farm_07859,2026,Rice,14.99
Farm_07860,2025,Maize,39.79
Farm_07861,2026,Tomato,52.64
Farm_07862,2025,Yam,40.08
Farm_07863,2026,Rice,28.0
Farm_07864,2025,Yam,9.1
Farm_07865,2025,Tomato,78.54
Farm_07866,2026,Maize,79.4
Farm_07867,2025,Sorghum,25.02
Farm_07868,2026,Maize,54.12
Farm_07869,2024,Tomato,3.62
Farm_07870,2025,Millet,31.38
Farm_07871,2024,Maize,20.48
Farm_07872,2025,Maize,57.64
Farm_07873,2025,Rice,79.2
Farm_07874,2026,Maize,62.67
Farm_07875,2025,Yam,48.12
Farm_07876,2025,Millet,76.95
Farm_07877,2025,Tomato,69.45
Farm_07878,2024,Soybean,26.88
Farm_07879,2025,Yam,24.08
Farm_07880,2026,Rice,8.09
Farm_07881,2025,Sorghum,77.97
Farm_07882,2024,Maize,63.18
Farm_07883,2024,Tomato,53.62
Farm_07884,2025,Yam,7.25
Farm_07885,2024,Cassava,48.15
Farm_07886,2024,Yam,9.99
Farm_07887,2024,Tomato,39.64
Farm_07888,2024,Sorghum,67.81
Farm_07889,2026,Maize,62.98
Farm_07890,2026,Millet,61.31
Farm_07891,2026,Millet,27.58
Farm_07892,2025,Millet,37.81
Farm_07893,2025,Millet,7.38
Farm_07894,2024,Soybean,31.38
Farm_07895,2025,Tomato,37.22
Farm_07896,2026,Yam,56.67
Farm_07897,2024,Cassava,67.74
Farm_07898,2026,Rice,22.25
Farm_07899,2025,Cassava,79.73
Farm_07900,2026,Maize,34.76
Farm_07901,2026,Millet,13.05
Farm_07902,2025,Cassava,60.84
Farm_07903,2026,Rice,66.64
Farm_07904,2025,Cassava,13.53
Farm_07905,2024,Millet,71.85
Farm_07906,2026,Cassava,41.04
Farm_07907,2024,Maize,28.33
Farm_07908,2025,Maize,69.9
Farm_07909,2025,Tomato,56.45
Farm_07910,2026,Yam,53.75
Farm_07911,2025,Cassava,45.95
Farm_07912,2025,Tomato,38.75
Farm_07913,2026,Tomato,26.6
Farm_07914,2024,Tomato,68.9
Farm_07915,2025,Maize,6.47
Farm_07916,2024,Maize,34.5
Farm_07917,2026,Cassava,2.48
Farm_07918,2026,Tomato,44.07
Farm_07919,2025,Tomato,48.95
Farm_07920,2026,Tomato,65.17
Farm_07921,2026,Cassava,37.32
Farm_07922,2024,Tomato,27.92
Farm_07923,2026,Tomato,31.78
Farm_07924,2026,Yam,14.74
Farm_07925,2025,Soybean,25.66
Farm_07926,2026,Maize,6.75
Farm_07927,2025,Soybean,61.06
Farm_07928,2025,Yam,2.51
Farm_07929,2024,Sorghum,61.31
Farm_07930,2024,Sorghum,69.87
Farm_07931,2026,Cassava,36.87
Farm_07932,2026,Yam,28.59
Farm_07933,2025,Soybean,49.48
Farm_07934,2024,Soybean,26.73
Farm_07935,2025,Millet,49.09
Farm_07936,2026,Sorghum,15.72
Farm_07937,2026,Yam,26.77
Farm_07938,2026,Cassava,26.97
Farm_07939,2024,Maize,60.37
Farm_07940,2025,Yam,30.06
Farm_07941,2024,Rice,45.94
Farm_07942,2025,Rice,26.18
Farm_07943,2025,Yam,53.45
Farm_07944,2025,Rice,64.46
Farm_07945,2026,Yam,53.81
Farm_07946,2026,Sorghum,65.44
Farm_07947,2026,Millet,39.49
Farm_07948,2026,Yam,9.66
Farm_07949,2026,Rice,13.74
Farm_07950,2025,Rice,26.75
Farm_07951,2026,Yam,29.43
Farm_07952,2024,Maize,76.33
Farm_07953,2025,Maize,7.45
Farm_07954,2025,Maize,67.27
Farm_07955,2025,Yam,13.56
Farm_07956,2025,Maize,48.15
Farm_07957,2024,Millet,16.0
Farm_07958,2025,Maize,43.22
Farm_07959,2025,Soybean,52.05
Farm_07960,2025,Sorghum,27.58
Farm_07961,2024,Yam,8.07
Farm_07962,2026,Yam,4.39
Farm_07963,2024,Yam,74.71
Farm_07964,2026,Rice,33.05
Farm_07965,2025,Maize,46.05
Farm_07966,2026,Sorghum,25.86
Farm_07967,2025,Yam,18.31
Farm_07968,2025,Cassava,45.5
Farm_07969,2026,Yam,46.64
Farm_07970,2026,Yam,60.38
Farm_07971,2025,Millet,53.68
Farm_07972,2025,Rice,12.13
Farm_07973,2024,Yam,44.84
Farm_07974,2024,Yam,22.58
Farm_07975,2026,Tomato,33.01
Farm_07976,2025,Maize,22.36
Farm_07977,2024,Millet,36.37
Farm_07978,2024,Sorghum,61.86
Farm_07979,2026,Soybean,16.92
Farm_07980,2026,Tomato,4.74
Farm_07981,2025,Cassava,71.56
Farm_07982,2024,Rice,15.97
Farm_07983,2025,Sorghum,42.03
Farm_07984,2025,Millet,34.52
Farm_07985,2024,Soybean,22.83
Farm_07986,2025,Yam,6.46
Farm_07987,2026,Rice,75.32
Farm_07988,2025,Cassava,17.81
Farm_07989,2024,Millet,67.75
Farm_07990,2025,Rice,74.53
Farm_07991,2024,Sorghum,45.99
Farm_07992,2026,Tomato,57.41
Farm_07993,2026,Cassava,16.61
Farm_07994,2025,Soybean,17.88
Farm_07995,2025,Yam,25.86
Farm_07996,2026,Tomato,47.08
Farm_07997,2026,Sorghum,28.23
Farm_07998,2026,Cassava,10.08
Farm_07999,2025,Yam,62.9
Farm_08000,2024,Yam,56.63
Farm_08001,2024,Millet,23.23
Farm_08002,2024,Maize,37.94
Farm_08003,2026,Rice,17.93
Farm_08004,2025,Millet,11.28
Farm_08005,2026,Millet,36.8
Farm_08006,2025,Rice,62.67
Farm_08007,2026,Maize,62.34
Farm_08008,2025,Tomato,18.21
Farm_08009,2024,Yam,7.42
Farm_08010,2024,Cassava,32.65
Farm_08011,2024,Millet,77.47
Farm_08012,2025,Tomato,17.14
Farm_08013,2025,Millet,66.88
Farm_08014,2024,Cassava,56.41
Farm_08015,2025,Cassava,79.32
Farm_08016,2026,Sorghum,39.85
Farm_08017,2025,Rice,12.86
Farm_08018,2026,Yam,46.61
Farm_08019,2024,Soybean,14.53
Farm_08020,2024,Yam,13.45
Farm_08021,2026,Yam,62.16
Farm_08022,2025,Soybean,70.86
Farm_08023,2024,Tomato,17.19
Farm_08024,2026,Millet,17.14
Farm_08025,2024,Millet,50.4
Farm_08026,2026,Rice,60.66
Farm_08027,2026,Maize,10.8
Farm_08028,2024,Maize,19.8
Farm_08029,2026,Tomato,38.28
Farm_08030,2026,Cassava,4.59
Farm_08031,2024,Tomato,1.37
Farm_08032,2024,Rice,4.34
Farm_08033,2025,Millet,60.01
Farm_08034,2026,Rice,12.78
Farm_08035,2024,Cassava,45.65
Farm_08036,2024,Rice,6.65
Farm_08037,2024,Maize,38.77
Farm_08038,2026,Tomato,7.67
Farm_08039,2026,Sorghum,61.97
Farm_08040,2026,Maize,68.47
Farm_08041,2025,Sorghum,3.01
Farm_08042,2024,Cassava,23.59
Farm_08043,2024,Sorghum,2.09
Farm_08044,2026,Maize,78.32
Farm_08045,2025,Soybean,22.62
Farm_08046,2026,Yam,75.3
Farm_08047,2024,Millet,53.06
Farm_08048,2026,Soybean,21.88
Farm_08049,2026,Tomato,70.79
Farm_08050,2024,Yam,34.93
Farm_08051,2024,Maize,5.32
Farm_08052,2025,Cassava,16.36
Farm_08053,2024,Sorghum,66.07
Farm_08054,2026,Tomato,27.4
Farm_08055,2025,Millet,69.51
Farm_08056,2024,Millet,53.45
Farm_08057,2026,Millet,74.23
Farm_08058,2025,Millet,5.4
Farm_08059,2024,Cassava,56.05
Farm_08060,2025,Tomato,15.69
Farm_08061,2026,Cassava,67.23
Farm_08062,2025,Millet,48.54
Farm_08063,2025,Rice,29.22
Farm_08064,2026,Tomato,41.47
Farm_08065,2024,Sorghum,77.96
Farm_08066,2025,Yam,74.0
Farm_08067,2024,Maize,49.97
Farm_08068,2026,Tomato,58.84
Farm_08069,2025,Soybean,44.4
Farm_08070,2025,Tomato,69.49
Farm_08071,2024,Yam,78.15
Farm_08072,2025,Millet,35.6
Farm_08073,2024,Tomato,33.38
Farm_08074,2024,Soybean,78.74
Farm_08075,2026,Tomato,10.81
Farm_08076,2024,Sorghum,33.96
Farm_08077,2026,Millet,43.87
Farm_08078,2026,Yam,73.89
Farm_08079,2026,Tomato,12.8
Farm_08080,2025,Sorghum,66.58
Farm_08081,2024,Soybean,15.81
Farm_08082,2025,Millet,50.4
Farm_08083,2026,Maize,1.88
Farm_08084,2026,Yam,9.9
Farm_08085,2025,Cassava,9.03
Farm_08086,2026,Soybean,17.66
Farm_08087,2025,Sorghum,71.38
Farm_08088,2026,Tomato,62.04
Farm_08089,2024,Rice,16.94
Farm_08090,2025,Maize,42.1
Farm_08091,2024,Maize,4.36
Farm_08092,2026,Cassava,30.2
Farm_08093,2026,Soybean,17.37
Farm_08094,2025,Cassava,70.49
Farm_08095,2024,Tomato,50.97
Farm_08096,2024,Rice,28.44
Farm_08097,2025,Maize,1.65
Farm_08098,2024,Yam,18.86
Farm_08099,2024,Soybean,16.94
Farm_08100,2025,Tomato,79.9
Farm_08101,2026,Soybean,15.6
Farm_08102,2025,Soybean,5.13
Farm_08103,2025,Tomato,33.61
Farm_08104,2025,Yam,33.71
Farm_08105,2025,Tomato,13.35
Farm_08106,2025,Tomato,79.78
Farm_08107,2026,Sorghum,67.63
Farm_08108,2025,Soybean,35.59
Farm_08109,2024,Cassava,57.59
Farm_08110,2026,Sorghum,50.14
Farm_08111,2025,Tomato,48.01
Farm_08112,2026,Yam,63.9
Farm_08113,2026,Millet,76.03
Farm_08114,2024,Sorghum,51.06
Farm_08115,2024,Sorghum,50.67
Farm_08116,2024,Millet,44.38
Farm_08117,2024,Tomato,33.96
Farm_08118,2024,Yam,75.45
Farm_08119,2025,Soybean,37.94
Farm_08120,2025,Soybean,41.9
Farm_08121,2025,Millet,59.19
Farm_08122,2024,Soybean,15.14
Farm_08123,2024,Sorghum,59.92
Farm_08124,2024,Rice,60.85
Farm_08125,2024,Rice,2.52
Farm_08126,2026,Cassava,8.21
Farm_08127,2026,Millet,71.53
Farm_08128,2024,Yam,50.94
Farm_08129,2025,Soybean,11.07
Farm_08130,2024,Millet,72.87
Farm_08131,2026,Maize,22.35
Farm_08132,2024,Yam,60.82
Farm_08133,2024,Soybean,73.43
Farm_08134,2025,Maize,40.57
Farm_08135,2026,Sorghum,10.27
Farm_08136,2026,Yam,2.36
Farm_08137,2024,Maize,75.34
Farm_08138,2025,Tomato,52.93
Farm_08139,2026,Tomato,75.75
Farm_08140,2026,Sorghum,9.52
Farm_08141,2026,Tomato,48.31
Farm_08142,2026,Sorghum,8.38
Farm_08143,2024,Yam,48.91
Farm_08144,2024,Rice,16.74
Farm_08145,2025,Soybean,47.05
Farm_08146,2025,Millet,63.44
Farm_08147,2025,Maize,70.95
Farm_08148,2025,Rice,40.97
Farm_08149,2024,Millet,63.11
Farm_08150,2024,Tomato,27.32
Farm_08151,2024,Cassava,70.88
Farm_08152,2024,Cassava,49.95
Farm_08153,2025,Rice,69.21
Farm_08154,2026,Sorghum,33.88
Farm_08155,2026,Rice,57.03
Farm_08156,2026,Maize,18.11
Farm_08157,2025,Millet,1.81
Farm_08158,2025,Cassava,32.6
Farm_08159,2026,Maize,8.07
Farm_08160,2024,Millet,3.12
Farm_08161,2024,Cassava,68.67
Farm_08162,2025,Cassava,71.29
Farm_08163,2025,Rice,79.88
Farm_08164,2026,Rice,5.23
Farm_08165,2025,Yam,18.22
Farm_08166,2026,Rice,25.3
Farm_08167,2026,Cassava,61.47
Farm_08168,2024,Maize,76.53
Farm_08169,2025,Cassava,33.62
Farm_08170,2025,Millet,40.5
Farm_08171,2024,Yam,17.29
Farm_08172,2026,Rice,38.05
Farm_08173,2025,Soybean,77.43
Farm_08174,2024,Rice,28.84
Farm_08175,2026,Sorghum,3.55
Farm_08176,2026,Millet,35.86
Farm_08177,2025,Yam,11.85
Farm_08178,2024,Sorghum,29.13
Farm_08179,2024,Tomato,31.95
Farm_08180,2024,Rice,59.25
Farm_08181,2026,Maize,22.6
Farm_08182,2024,Millet,26.69
Farm_08183,2026,Cassava,42.57
Farm_08184,2026,Millet,58.02
Farm_08185,2024,Yam,76.9
Farm_08186,2024,Yam,38.65
Farm_08187,2025,Cassava,39.58
Farm_08188,2024,Rice,32.43
Farm_08189,2025,Tomato,45.69
Farm_08190,2026,Yam,66.06
Farm_08191,2025,Sorghum,4.05
Farm_08192,2024,Sorghum,75.26
Farm_08193,2024,Soybean,36.27
Farm_08194,2024,Rice,29.92
Farm_08195,2024,Maize,46.43
Farm_08196,2026,Maize,69.58
Farm_08197,2026,Millet,4.59
Farm_08198,2025,Soybean,16.41
Farm_08199,2025,Cassava,34.95
Farm_08200,2026,Maize,38.77
Farm_08201,2024,Cassava,45.38
Farm_08202,2024,Soybean,5.95
Farm_08203,2026,Rice,78.48
Farm_08204,2026,Sorghum,56.89
Farm_08205,2026,Tomato,59.32
Farm_08206,2024,Tomato,18.38
Farm_08207,2025,Cassava,76.8
Farm_08208,2025,Maize,79.91
Farm_08209,2026,Maize,44.45
Farm_08210,2024,Millet,46.72
Farm_08211,2025,Tomato,44.34
Farm_08212,2025,Soybean,53.51
Farm_08213,2024,Maize,76.46
Farm_08214,2026,Maize,50.08
Farm_08215,2026,Millet,42.36
Farm_08216,2024,Sorghum,68.86
Farm_08217,2026,Cassava,49.57
Farm_08218,2024,Millet,16.52
Farm_08219,2024,Maize,22.91
Farm_08220,2025,Yam,28.77
Farm_08221,2025,Maize,25.49
Farm_08222,2026,Soybean,28.02
Farm_08223,2026,Tomato,73.39
Farm_08224,2026,Cassava,64.99
Farm_08225,2026,Maize,32.95
Farm_08226,2024,Rice,65.13
Farm_08227,2024,Cassava,54.3
Farm_08228,2026,Sorghum,55.95
Farm_08229,2025,Tomato,60.01
Farm_08230,2026,Rice,11.55
Farm_08231,2026,Millet,32.64
Farm_08232,2026,Tomato,32.6
Farm_08233,2026,Rice,33.32
Farm_08234,2024,Millet,64.96
Farm_08235,2025,Soybean,11.52
Farm_08236,2024,Millet,7.78
Farm_08237,2026,Millet,22.36
Farm_08238,2026,Millet,26.9
Farm_08239,2026,Maize,51.89
Farm_08240,2025,Tomato,34.48
Farm_08241,2025,Maize,48.6
Farm_08242,2025,Cassava,16.66
Farm_08243,2025,Millet,36.65
Farm_08244,2024,Cassava,78.87
Farm_08245,2024,Sorghum,14.78
Farm_08246,2025,Cassava,20.9
Farm_08247,2024,Sorghum,26.51
Farm_08248,2024,Rice,29.01
Farm_08249,2025,Maize,50.91
Farm_08250,2024,Soybean,48.13
Farm_08251,2026,Maize,56.23
Farm_08252,2025,Soybean,4.15
Farm_08253,2025,Yam,10.26
Farm_08254,2026,Soybean,45.5
Farm_08255,2026,Maize,20.21
Farm_08256,2024,Soybean,6.08
Farm_08257,2025,Soybean,75.38
Farm_08258,2025,Cassava,6.11
Farm_08259,2025,Yam,11.52
Farm_08260,2024,Yam,71.11
Farm_08261,2024,Millet,3.15
Farm_08262,2025,Tomato,59.76
Farm_08263,2025,Millet,64.77
Farm_08264,2026,Cassava,13.54
Farm_08265,2025,Sorghum,13.14
Farm_08266,2025,Sorghum,39.69
Farm_08267,2026,Millet,68.3
Farm_08268,2025,Tomato,42.64
Farm_08269,2024,Maize,65.63
Farm_08270,2026,Yam,38.32
Farm_08271,2025,Tomato,11.13
Farm_08272,2024,Yam,69.09
Farm_08273,2024,Millet,52.04
Farm_08274,2026,Millet,46.96
Farm_08275,2024,Tomato,9.78
Farm_08276,2026,Maize,74.45
Farm_08277,2026,Millet,43.33
Farm_08278,2025,Cassava,59.64
Farm_08279,2024,Maize,56.44
Farm_08280,2025,Tomato,21.09
Farm_08281,2025,Yam,40.79
Farm_08282,2024,Maize,72.08
Farm_08283,2026,Cassava,21.81
Farm_08284,2025,Rice,1.17
Farm_08285,2024,Yam,33.74
Farm_08286,2024,Yam,5.24
Farm_08287,2026,Soybean,35.98
Farm_08288,2025,Soybean,14.13
Farm_08289,2026,Rice,35.88
Farm_08290,2025,Tomato,14.83
Farm_08291,2026,Rice,43.87
Farm_08292,2025,Sorghum,54.08
Farm_08293,2026,Millet,21.83
Farm_08294,2024,Millet,78.77
Farm_08295,2024,Millet,26.63
Farm_08296,2025,Cassava,78.59
Farm_08297,2026,Tomato,22.24
Farm_08298,2026,Millet,36.87
Farm_08299,2025,Soybean,73.24
Farm_08300,2024,Sorghum,32.78
Farm_08301,2024,Soybean,18.16
Farm_08302,2026,Soybean,17.84
Farm_08303,2025,Soybean,57.89
Farm_08304,2026,Millet,79.17
Farm_08305,2026,Soybean,27.25
Farm_08306,2026,Maize,78.91
Farm_08307,2025,Maize,75.22
Farm_08308,2025,Yam,70.99
Farm_08309,2026,Maize,4.35
Farm_08310,2026,Soybean,65.71
Farm_08311,2026,Tomato,39.96
Farm_08312,2024,Tomato,73.43
Farm_08313,2025,Cassava,32.89
Farm_08314,2024,Rice,35.01
Farm_08315,2025,Maize,32.24
Farm_08316,2026,Millet,46.98
Farm_08317,2024,Millet,6.08
Farm_08318,2026,Cassava,56.19
Farm_08319,2024,Rice,52.93
Farm_08320,2026,Millet,18.61
Farm_08321,2025,Yam,22.74
Farm_08322,2024,Maize,48.74
Farm_08323,2025,Rice,22.63
Farm_08324,2026,Soybean,45.5
Farm_08325,2024,Sorghum,29.7
Farm_08326,2025,Rice,70.84
Farm_08327,2025,Maize,67.67
Farm_08328,2026,Sorghum,9.42
Farm_08329,2024,Rice,73.32
Farm_08330,2025,Sorghum,61.48
Farm_08331,2025,Cassava,32.76
Farm_08332,2024,Tomato,79.58
Farm_08333,2025,Yam,9.15
Farm_08334,2026,Cassava,67.03
Farm_08335,2024,Cassava,43.8
Farm_08336,2025,Rice,69.48
Farm_08337,2024,Cassava,62.69
Farm_08338,2026,Sorghum,50.35
Farm_08339,2025,Tomato,11.12
Farm_08340,2024,Maize,3.73
Farm_08341,2024,Rice,75.96
Farm_08342,2025,Soybean,77.29
Farm_08343,2024,Cassava,54.73
Farm_08344,2024,Tomato,43.19
Farm_08345,2025,Millet,45.61
Farm_08346,2025,Sorghum,79.33
Farm_08347,2024,Soybean,66.4
Farm_08348,2026,Rice,26.7
Farm_08349,2024,Tomato,59.12
Farm_08350,2026,Cassava,39.42
Farm_08351,2025,Cassava,6.75
Farm_08352,2025,Sorghum,23.42
Farm_08353,2025,Soybean,7.44
Farm_08354,2026,Sorghum,45.74
Farm_08355,2026,Soybean,9.09
Farm_08356,2024,Cassava,39.74
Farm_08357,2025,Rice,48.89
Farm_08358,2024,Maize,40.33
Farm_08359,2026,Rice,19.83
Farm_08360,2024,Sorghum,17.29
Farm_08361,2026,Millet,30.41
Farm_08362,2024,Sorghum,67.14
Farm_08363,2026,Yam,18.6
Farm_08364,2025,Maize,40.84
Farm_08365,2025,Maize,46.76
Farm_08366,2026,Tomato,79.88
Farm_08367,2024,Soybean,2.95
Farm_08368,2026,Sorghum,61.64
Farm_08369,2026,Yam,45.4
Farm_08370,2026,Tomato,73.46
Farm_08371,2026,Maize,52.22
Farm_08372,2026,Sorghum,71.12
Farm_08373,2026,Millet,78.31
Farm_08374,2026,Rice,69.7
Farm_08375,2024,Tomato,7.46
Farm_08376,2024,Rice,17.11
Farm_08377,2024,Tomato,31.09
Farm_08378,2026,Maize,63.26
Farm_08379,2024,Tomato,32.21
Farm_08380,2026,Sorghum,25.64
Farm_08381,2026,Maize,21.15
Farm_08382,2024,Rice,65.15
Farm_08383,2025,Rice,57.9
Farm_08384,2026,Maize,48.12
Farm_08385,2024,Tomato,12.45
Farm_08386,2026,Rice,77.88
Farm_08387,2024,Tomato,36.9
Farm_08388,2024,Millet,2.24
Farm_08389,2025,Millet,58.92
Farm_08390,2026,Tomato,39.36
Farm_08391,2025,Sorghum,58.56
Farm_08392,2026,Rice,70.22
Farm_08393,2026,Sorghum,20.03
Farm_08394,2025,Cassava,49.14
Farm_08395,2025,Rice,54.36
Farm_08396,2026,Soybean,3.76
Farm_08397,2026,Soybean,49.63
Farm_08398,2026,Maize,47.37
Farm_08399,2024,Millet,30.68
Farm_08400,2025,Tomato,73.47
Farm_08401,2025,Millet,75.65
Farm_08402,2026,Soybean,55.26
Farm_08403,2026,Maize,19.05
Farm_08404,2024,Cassava,68.25
