market_id,region,crop,price_usd_ton
MKT043,Niger,Yam,502.64
MKT019,Nasarawa,Rice,829.44
MKT057,Benue,Yam,188.13
MKT031,Benue,Tomato,384.97
MKT087,Kano,Maize,626.38
MKT045,Bauchi,Sorghum,806.38
MKT090,Bauchi,Maize,241.5
MKT027,Nasarawa,Tomato,715.4
MKT085,Plateau,Millet,306.36
MKT007,Nasarawa,Maize,865.28
MKT073,Plateau,Maize,140.49
MKT011,Benue,Rice,841.3
MKT029,Kano,Maize,524.06
MKT089,Benue,Yam,892.0
MKT068,Benue,Millet,263.41
MKT049,Benue,Tomato,701.52
MKT069,Plateau,Soybean,372.84
MKT072,Benue,Yam,389.0
MKT043,Kaduna,Rice,803.22
MKT011,Oyo,Sorghum,861.27
MKT094,Niger,Maize,304.9
MKT040,Benue,Tomato,370.85
MKT095,Niger,Yam,723.13
MKT023,Niger,Cassava,606.19
MKT053,Oyo,Yam,634.73
MKT097,Kaduna,Tomato,550.48
MKT060,Niger,Sorghum,862.02
MKT038,Niger,Maize,279.79
MKT066,Ogun,Millet,180.49
MKT083,Enugu,Millet,798.48
MKT096,Ogun,Millet,560.38
MKT084,Enugu,Millet,817.84
MKT032,Kaduna,Soybean,826.65
MKT088,Oyo,Tomato,382.52
MKT017,Ogun,Yam,479.14
MKT045,Plateau,Cassava,501.23
MKT051,Oyo,Rice,486.13
MKT014,Kano,Cassava,634.77
MKT020,Benue,Maize,162.59
MKT078,Ogun,Millet,299.83
MKT040,Niger,Cassava,400.05
MKT073,Bauchi,Rice,470.47
MKT072,Kaduna,Cassava,598.15
MKT052,Nasarawa,Millet,581.83
MKT058,Ogun,Cassava,737.05
MKT040,Plateau,Maize,848.24
MKT016,Benue,Maize,347.64
MKT047,Ogun,Tomato,859.26
MKT045,Nasarawa,Yam,380.28
MKT008,Kano,Cassava,292.68
MKT082,Oyo,Tomato,646.24
MKT015,Niger,Tomato,453.93
MKT080,Benue,Tomato,665.1
MKT002,Oyo,Maize,831.43
MKT015,Benue,Maize,625.03
MKT010,Oyo,Cassava,123.77
MKT094,Niger,Tomato,209.99
MKT015,Benue,Tomato,389.96
MKT076,Oyo,Tomato,549.62
MKT086,Kaduna,Cassava,384.38
MKT091,Bauchi,Tomato,812.35
MKT041,Niger,Tomato,592.71
MKT060,Niger,Yam,405.35
MKT097,Kaduna,Soybean,199.28
MKT060,Kaduna,Maize,701.38
MKT007,Kano,Soybean,286.09
MKT076,Ogun,Yam,547.49
MKT087,Bauchi,Sorghum,430.1
MKT064,Ogun,Sorghum,153.59
MKT066,Niger,Cassava,726.99
MKT077,Kaduna,Yam,351.89
MKT086,Niger,Soybean,518.09
MKT031,Enugu,Soybean,342.3
MKT043,Benue,Millet,623.39
MKT087,Enugu,Sorghum,163.79
MKT020,Plateau,Yam,897.93
MKT007,Benue,Cassava,383.91
MKT058,Niger,Maize,324.11
MKT026,Kano,Yam,863.26
MKT090,Kano,Rice,540.89
MKT090,Enugu,Rice,215.43
MKT057,Benue,Yam,140.13
MKT041,Nasarawa,Rice,309.32
MKT051,Ogun,Yam,305.66
MKT091,Plateau,Sorghum,586.41
MKT085,Kaduna,Millet,140.54
MKT057,Benue,Yam,670.81
MKT041,Ogun,Rice,793.44
MKT010,Oyo,Rice,720.56
MKT058,Kano,Yam,843.65
MKT083,Ogun,Maize,302.43
MKT070,Niger,Maize,616.28
MKT026,Enugu,Maize,629.27
MKT097,Nasarawa,Yam,670.88
MKT020,Niger,Maize,758.0
MKT063,Ogun,Millet,533.75
MKT068,Nasarawa,Maize,798.88
MKT014,Enugu,Soybean,256.41
MKT057,Enugu,Sorghum,537.45
MKT023,Ogun,Yam,353.9
MKT003,Benue,Yam,466.19
MKT026,Ogun,Yam,860.65
MKT042,Oyo,Rice,590.81
MKT030,Nasarawa,Maize,273.19
MKT050,Nasarawa,Sorghum,777.57
MKT033,Plateau,Yam,658.29
MKT040,Plateau,Cassava,563.37
MKT095,Enugu,Yam,653.26
MKT006,Plateau,Yam,661.86
MKT097,Niger,Millet,849.17
MKT012,Bauchi,Rice,264.25
MKT069,Enugu,Yam,388.38
MKT016,Nasarawa,Yam,607.61
MKT072,Niger,Tomato,575.17
MKT007,Plateau,Maize,471.41
MKT092,Nasarawa,Millet,786.63
MKT076,Bauchi,Sorghum,448.63
MKT013,Benue,Soybean,313.91
MKT052,Kaduna,Tomato,362.97
MKT055,Bauchi,Cassava,210.56
MKT028,Bauchi,Rice,172.5
MKT004,Oyo,Sorghum,811.51
MKT097,Enugu,Millet,339.27
MKT038,Nasarawa,Soybean,361.94
MKT006,Nasarawa,Yam,752.97
MKT002,Niger,Rice,689.94
MKT082,Ogun,Cassava,230.79
MKT034,Enugu,Millet,709.48
MKT081,Kaduna,Rice,761.23
MKT039,Ogun,Sorghum,705.67
MKT026,Ogun,Tomato,857.86
MKT033,Kano,Cassava,238.61
MKT045,Kaduna,Soybean,445.45
MKT065,Plateau,Yam,364.13
MKT032,Bauchi,Tomato,686.48
MKT004,Bauchi,Sorghum,230.98
MKT081,Bauchi,Cassava,796.57
MKT037,Kano,Yam,266.77
MKT058,Enugu,Yam,849.51
MKT042,Enugu,Millet,309.88
MKT008,Ogun,Maize,150.78
MKT075,Enugu,Rice,324.34
MKT023,Kaduna,Millet,177.38
MKT075,Kano,Millet,731.61
MKT045,Benue,Rice,154.04
MKT088,Kano,Maize,717.22
MKT029,Enugu,Tomato,492.53
MKT073,Niger,Yam,715.33
MKT013,Niger,Cassava,649.05
MKT096,Enugu,Millet,123.4
MKT077,Enugu,Tomato,613.24
MKT098,Kano,Millet,576.43
MKT019,Bauchi,Cassava,597.91
MKT070,Enugu,Cassava,769.54
MKT016,Enugu,Sorghum,844.79
MKT040,Enugu,Rice,597.85
MKT043,Nasarawa,Yam,741.68
MKT026,Niger,Soybean,619.17
MKT095,Benue,Yam,859.03
MKT079,Niger,Yam,527.09
MKT077,Nasarawa,Soybean,435.32
MKT030,Benue,Tomato,864.53
MKT043,Ogun,Millet,671.11
MKT077,Bauchi,Millet,574.96
MKT059,Plateau,Rice,775.47
MKT069,Bauchi,Maize,525.69
MKT029,Niger,Maize,533.68
MKT055,Oyo,Tomato,893.63
MKT034,Benue,Cassava,233.55
MKT019,Bauchi,Tomato,524.14
MKT025,Nasarawa,Rice,238.06
MKT032,Nasarawa,Millet,561.42
MKT032,Oyo,Rice,159.04
MKT064,Oyo,Cassava,345.82
MKT045,Nasarawa,Rice,302.18
MKT094,Ogun,Maize,845.48
MKT080,Benue,Tomato,231.69
MKT057,Enugu,Sorghum,793.67
MKT013,Benue,Maize,130.54
MKT081,Plateau,Sorghum,359.22
MKT015,Enugu,Cassava,377.73
MKT082,Enugu,Sorghum,480.66
MKT019,Enugu,Maize,347.59
MKT066,Kano,Soybean,392.95
MKT073,Enugu,Yam,560.97
MKT025,Kano,Millet,276.98
MKT006,Bauchi,Soybean,281.24
MKT082,Kaduna,Tomato,638.26
MKT034,Enugu,Yam,722.81
MKT059,Plateau,Maize,234.6
MKT050,Kaduna,Cassava,432.12
MKT046,Kaduna,Sorghum,529.58
MKT018,Niger,Tomato,365.81
MKT003,Benue,Millet,289.15
MKT033,Enugu,Millet,503.11
MKT022,Ogun,Millet,301.55
MKT073,Kaduna,Millet,232.04
MKT039,Oyo,Cassava,395.63
MKT031,Kano,Tomato,804.05
MKT016,Bauchi,Cassava,837.25
MKT090,Niger,Millet,163.33
MKT011,Kano,Rice,767.07
MKT007,Benue,Tomato,844.44
MKT008,Benue,Sorghum,739.03
MKT066,Enugu,Yam,655.33
MKT065,Kano,Maize,377.72
MKT068,Kaduna,Tomato,744.14
MKT040,Kaduna,Soybean,145.22
MKT077,Bauchi,Tomato,368.82
MKT007,Niger,Yam,732.78
MKT038,Nasarawa,Millet,851.74
MKT009,Bauchi,Tomato,365.52
MKT054,Nasarawa,Soybean,302.28
MKT094,Plateau,Tomato,654.17
MKT094,Oyo,Sorghum,285.68
MKT011,Nasarawa,Millet,306.92
MKT078,Kano,Yam,337.53
MKT066,Bauchi,Tomato,704.59
MKT016,Kano,Sorghum,362.97
MKT003,Plateau,Soybean,464.47
MKT029,Ogun,Millet,312.59
MKT013,Plateau,Maize,399.69
MKT080,Plateau,Yam,531.95
MKT092,Niger,Cassava,615.32
MKT087,Oyo,Soybean,289.87
MKT016,Kaduna,Sorghum,609.44
MKT060,Kaduna,Tomato,349.73
MKT093,Kaduna,Rice,168.48
MKT068,Enugu,Maize,658.96
MKT075,Benue,Maize,802.53
MKT061,Niger,Cassava,853.3
MKT057,Niger,Soybean,638.6
MKT073,Ogun,Cassava,692.78
MKT040,Bauchi,Tomato,753.92
MKT085,Enugu,Rice,335.14
MKT049,Oyo,Maize,314.08
MKT071,Nasarawa,Yam,746.21
MKT016,Benue,Soybean,457.62
MKT079,Kano,Tomato,255.38
MKT014,Kaduna,Soybean,335.43
MKT007,Niger,Soybean,712.0
MKT080,Ogun,Tomato,868.46
MKT080,Kano,Yam,442.69
MKT082,Nasarawa,Tomato,774.38
MKT009,Oyo,Tomato,717.18
MKT055,Kaduna,Sorghum,811.11
MKT075,Ogun,Soybean,441.43
MKT092,Niger,Cassava,643.53
MKT099,Kaduna,Sorghum,350.79
MKT028,Plateau,Tomato,202.13
MKT084,Oyo,Yam,428.76
MKT091,Ogun,Millet,667.8
MKT045,Bauchi,Sorghum,814.12
MKT053,Nasarawa,Sorghum,638.08
MKT093,Enugu,Millet,717.17
MKT033,Ogun,Tomato,224.83
MKT033,Plateau,Yam,762.89
MKT037,Plateau,Soybean,590.37
MKT078,Oyo,Soybean,752.24
MKT007,Kaduna,Millet,518.65
MKT047,Ogun,Soybean,299.96
MKT072,Niger,Sorghum,168.04
MKT057,Benue,Rice,738.58
MKT035,Enugu,Rice,828.01
MKT099,Kano,Cassava,663.97
MKT076,Ogun,Millet,845.39
MKT085,Benue,Yam,754.84
MKT077,Plateau,Soybean,461.21
MKT052,Kaduna,Millet,545.3
MKT086,Bauchi,Maize,203.74
MKT031,Niger,Yam,640.03
MKT073,Ogun,Soybean,315.31
MKT092,Ogun,Maize,686.73
MKT003,Kano,Sorghum,202.89
MKT070,Ogun,Yam,732.4
MKT044,Benue,Maize,875.79
MKT018,Nasarawa,Tomato,165.13
MKT014,Niger,Tomato,651.51
MKT050,Niger,Sorghum,851.27
MKT079,Bauchi,Tomato,662.13
MKT032,Enugu,Sorghum,875.14
MKT094,Ogun,Yam,123.64
MKT059,Kano,Rice,443.97
MKT067,Plateau,Soybean,172.04
MKT037,Benue,Millet,891.05
MKT037,Plateau,Maize,143.58
MKT040,Kano,Rice,535.43
MKT068,Plateau,Millet,221.86
MKT084,Nasarawa,Tomato,313.23
MKT040,Oyo,Cassava,579.68
MKT100,Niger,Cassava,706.95
MKT017,Niger,Rice,278.1
MKT092,Plateau,Sorghum,731.9
MKT014,Bauchi,Rice,633.13
MKT084,Niger,Maize,273.39
MKT090,Ogun,Millet,476.88
MKT008,Plateau,Cassava,892.71
MKT043,Ogun,Maize,280.37
MKT064,Oyo,Millet,516.0
MKT066,Nasarawa,Cassava,254.11
MKT099,Plateau,Cassava,852.82
MKT063,Ogun,Rice,199.61
MKT002,Plateau,Rice,676.49
MKT094,Oyo,Yam,786.5
MKT018,Bauchi,Rice,659.59
MKT033,Ogun,Cassava,293.42
MKT073,Plateau,Maize,742.43
MKT051,Oyo,Cassava,131.82
MKT028,Benue,Millet,631.01
MKT036,Kaduna,Yam,125.45
MKT065,Ogun,Rice,145.25
MKT027,Benue,Soybean,670.28
MKT075,Niger,Rice,642.54
MKT056,Plateau,Sorghum,755.44
MKT037,Kano,Millet,569.99
MKT023,Kano,Yam,886.23
MKT072,Niger,Sorghum,549.15
MKT042,Niger,Tomato,380.66
MKT075,Oyo,Rice,171.5
MKT085,Plateau,Maize,846.31
MKT096,Bauchi,Millet,640.22
MKT031,Niger,Cassava,288.26
MKT038,Plateau,Millet,771.97
MKT081,Plateau,Yam,629.29
MKT034,Ogun,Yam,311.85
MKT022,Enugu,Cassava,593.84
MKT070,Kano,Rice,786.1
MKT054,Kano,Tomato,159.96
MKT020,Benue,Yam,470.72
MKT068,Niger,Sorghum,181.12
MKT097,Bauchi,Sorghum,355.29
MKT086,Benue,Soybean,267.75
MKT054,Kano,Rice,374.77
MKT028,Kaduna,Maize,647.82
MKT015,Plateau,Maize,356.46
MKT073,Bauchi,Millet,136.32
MKT046,Ogun,Soybean,566.43
MKT076,Enugu,Cassava,562.28
MKT071,Kaduna,Maize,573.53
MKT068,Ogun,Cassava,312.35
MKT012,Niger,Soybean,225.02
MKT030,Plateau,Rice,673.1
MKT073,Enugu,Sorghum,812.85
MKT064,Nasarawa,Tomato,655.04
MKT012,Kano,Tomato,780.97
MKT060,Niger,Cassava,602.03
MKT040,Nasarawa,Maize,253.57
MKT023,Bauchi,Maize,186.83
MKT052,Nasarawa,Millet,349.18
MKT007,Oyo,Tomato,448.06
MKT066,Nasarawa,Soybean,466.58
MKT065,Bauchi,Maize,663.15
MKT045,Ogun,Maize,212.14
MKT014,Niger,Millet,285.66
MKT092,Oyo,Sorghum,398.57
MKT090,Benue,Cassava,510.69
MKT066,Ogun,Millet,878.96
MKT035,Benue,Maize,362.36
MKT018,Benue,Yam,164.99
MKT046,Ogun,Maize,439.29
MKT057,Enugu,Soybean,816.15
MKT042,Benue,Tomato,447.24
MKT040,Niger,Cassava,617.16
MKT054,Nasarawa,Maize,443.61
MKT073,Enugu,Rice,784.66
MKT046,Enugu,Cassava,855.16
MKT088,Benue,Sorghum,128.43
MKT063,Kano,Tomato,483.53
MKT009,Bauchi,Rice,857.47
MKT091,Niger,Millet,316.79
MKT090,Enugu,Tomato,592.63
MKT064,Kaduna,Rice,339.57
MKT026,Benue,Millet,312.27
MKT082,Oyo,Soybean,219.02
MKT097,Bauchi,Millet,386.82
MKT047,Niger,Millet,250.38
MKT012,Niger,Millet,880.05
MKT050,Niger,Maize,753.26
MKT052,Nasarawa,Tomato,762.74
MKT024,Bauchi,Maize,296.96
MKT098,Ogun,Cassava,250.17
MKT033,Bauchi,Millet,452.47
MKT087,Enugu,Cassava,865.19
MKT030,Benue,Sorghum,634.93
MKT097,Bauchi,Cassava,568.21
MKT047,Nasarawa,Sorghum,860.78
MKT045,Benue,Rice,889.86
MKT061,Niger,Maize,598.38
MKT045,Ogun,Soybean,129.99
MKT071,Niger,Maize,487.79
MKT007,Oyo,Soybean,715.54
MKT073,Benue,Yam,652.09
MKT038,Enugu,Soybean,266.51
MKT059,Kaduna,Maize,664.26
MKT033,Enugu,Soybean,160.34
MKT004,Ogun,Soybean,684.2
MKT012,Plateau,Cassava,758.24
MKT015,Nasarawa,Yam,550.25
MKT052,Kano,Yam,853.79
MKT026,Benue,Millet,154.84
MKT034,Ogun,Tomato,322.73
MKT018,Ogun,Millet,416.28
MKT045,Plateau,Cassava,861.24
MKT063,Kaduna,Sorghum,227.78
MKT080,Oyo,Sorghum,690.02
MKT026,Nasarawa,Millet,242.75
MKT089,Benue,Tomato,501.13
MKT079,Plateau,Maize,783.62
MKT025,Oyo,Yam,445.97
MKT095,Bauchi,Tomato,528.91
MKT063,Oyo,Yam,233.36
MKT011,Kano,Millet,745.47
MKT052,Kano,Millet,896.49
MKT044,Bauchi,Tomato,439.72
MKT036,Kaduna,Maize,583.58
MKT045,Kano,Millet,453.75
MKT033,Plateau,Cassava,215.59
MKT056,Oyo,Maize,536.16
MKT011,Benue,Tomato,263.98
MKT036,Nasarawa,Yam,572.7
MKT078,Kano,Maize,504.42
MKT059,Niger,Cassava,693.04
MKT075,Benue,Rice,168.03
MKT001,Kaduna,Yam,229.27
MKT032,Nasarawa,Yam,129.17
MKT076,Kano,Soybean,675.92
MKT056,Nasarawa,Soybean,463.71
MKT012,Oyo,Rice,565.69
MKT033,Niger,Tomato,438.84
MKT060,Nasarawa,Rice,156.84
MKT024,Kano,Sorghum,849.47
MKT090,Kano,Millet,152.9
MKT042,Niger,Millet,283.47
MKT060,Plateau,Millet,759.22
MKT047,Benue,Cassava,287.86
MKT036,Oyo,Tomato,249.19
MKT068,Plateau,Millet,441.6
MKT031,Oyo,Soybean,639.33
MKT027,Niger,Sorghum,887.99
MKT001,Enugu,Soybean,859.9
MKT097,Ogun,Soybean,177.08
MKT083,Benue,Soybean,142.7
MKT025,Oyo,Millet,283.62
MKT039,Niger,Soybean,207.0
MKT074,Kano,Maize,819.51
MKT091,Niger,Maize,376.22
MKT065,Oyo,Yam,586.49
MKT052,Kano,Maize,495.66
MKT098,Kaduna,Soybean,715.0
MKT007,Niger,Tomato,785.39
MKT055,Ogun,Tomato,883.55
MKT065,Plateau,Cassava,182.32
MKT024,Benue,Rice,445.28
MKT048,Nasarawa,Maize,364.11
MKT069,Plateau,Millet,457.87
MKT006,Benue,Millet,737.81
MKT050,Bauchi,Cassava,872.25
MKT028,Oyo,Rice,582.03
MKT073,Bauchi,Millet,596.96
MKT059,Benue,Yam,880.94
MKT020,Ogun,Maize,666.36
MKT016,Benue,Rice,177.43
MKT020,Plateau,Soybean,701.6
MKT084,Enugu,Sorghum,600.43
MKT097,Nasarawa,Rice,151.16
MKT019,Oyo,Maize,665.76
MKT053,Nasarawa,Sorghum,780.52
MKT074,Enugu,Rice,533.57
MKT016,Nasarawa,Sorghum,303.59
MKT023,Niger,Cassava,477.26
MKT024,Kaduna,Tomato,627.43
MKT095,Kaduna,Yam,743.13
MKT001,Bauchi,Cassava,269.87
MKT060,Oyo,Cassava,845.9
MKT079,Ogun,Rice,493.74
MKT056,Ogun,Cassava,506.3
MKT070,Kano,Sorghum,342.12
MKT014,Kaduna,Tomato,755.9
MKT067,Nasarawa,Maize,122.72
MKT006,Plateau,Rice,207.56
MKT053,Enugu,Soybean,228.29
MKT098,Kaduna,Cassava,483.92
MKT045,Kano,Tomato,434.26
MKT035,Kano,Millet,537.3
MKT076,Benue,Sorghum,504.9
MKT011,Plateau,Soybean,837.8
MKT042,Niger,Rice,599.2
MKT061,Kaduna,Tomato,236.03
MKT097,Ogun,Cassava,789.95
MKT099,Benue,Cassava,666.84
MKT056,Plateau,Sorghum,887.93
MKT009,Plateau,Soybean,688.29
MKT053,Ogun,Sorghum,682.14
MKT021,Bauchi,Soybean,751.65
MKT027,Enugu,Cassava,720.58
MKT015,Nasarawa,Rice,145.37
MKT023,Bauchi,Maize,339.71
MKT087,Oyo,Rice,285.32
MKT061,Nasarawa,Sorghum,294.79
MKT060,Nasarawa,Millet,433.28
MKT044,Niger,Sorghum,687.12
MKT084,Kaduna,Yam,525.9
MKT042,Bauchi,Maize,174.65
MKT007,Bauchi,Maize,614.44
MKT052,Plateau,Tomato,589.28
MKT088,Plateau,Soybean,400.57
MKT060,Bauchi,Sorghum,129.53
MKT095,Enugu,Yam,453.57
MKT024,Kaduna,Tomato,831.66
MKT088,Nasarawa,Maize,424.27
MKT067,Plateau,Sorghum,487.96
MKT063,Kaduna,Millet,657.41
MKT001,Ogun,Rice,162.07
MKT060,Ogun,Tomato,424.61
MKT096,Bauchi,Rice,743.65
MKT017,Kano,Tomato,849.34
MKT100,Kano,Maize,342.52
MKT049,Bauchi,Tomato,591.21
MKT008,Enugu,Sorghum,816.33
MKT041,Ogun,Maize,559.78
MKT087,Kaduna,Rice,427.44
MKT053,Kano,Rice,584.7
MKT057,Plateau,Maize,707.07
MKT028,Bauchi,Tomato,580.67
MKT007,Nasarawa,Rice,743.98
MKT048,Plateau,Tomato,630.58
MKT075,Benue,Millet,568.85
MKT061,Kaduna,Millet,609.55
MKT044,Ogun,Tomato,414.83
MKT006,Niger,Sorghum,622.35
MKT062,Enugu,Rice,898.76
MKT026,Enugu,Sorghum,863.95
MKT081,Nasarawa,Cassava,496.01
MKT032,Bauchi,Rice,295.23
MKT054,Oyo,Soybean,147.99
MKT076,Kaduna,Soybean,742.13
MKT035,Oyo,Maize,462.35
MKT081,Kano,Millet,443.34
MKT085,Bauchi,Tomato,516.59
MKT003,Enugu,Millet,390.95
MKT013,Kaduna,Soybean,338.48
MKT069,Nasarawa,Maize,657.53
MKT025,Ogun,Cassava,648.57
MKT081,Kaduna,Sorghum,695.45
MKT075,Plateau,Cassava,857.51
MKT055,Niger,Maize,621.65
MKT051,Kano,Yam,218.45
MKT041,Bauchi,Yam,348.51
MKT057,Oyo,Soybean,354.36
MKT059,Plateau,Sorghum,450.63
MKT042,Kaduna,Yam,581.38
MKT028,Kano,Sorghum,766.29
MKT089,Kano,Sorghum,898.77
MKT074,Bauchi,Soybean,747.27
MKT042,Plateau,Tomato,865.94
MKT062,Plateau,Maize,511.68
MKT014,Kaduna,Cassava,696.13
MKT004,Kano,Rice,484.18
MKT025,Niger,Rice,595.95
MKT029,Enugu,Millet,690.45
MKT015,Kaduna,Yam,136.59
MKT094,Enugu,Tomato,670.67
MKT054,Kano,Cassava,614.68
MKT070,Niger,Millet,859.68
MKT064,Nasarawa,Rice,581.89
MKT045,Kano,Tomato,623.63
MKT059,Nasarawa,Yam,236.72
MKT099,Ogun,Rice,318.41
MKT005,Bauchi,Soybean,162.66
MKT044,Kaduna,Rice,300.8
MKT099,Oyo,Yam,584.65
MKT096,Bauchi,Soybean,183.24
MKT051,Plateau,Maize,532.3
MKT066,Benue,Yam,322.57
MKT019,Oyo,Millet,494.66
MKT099,Bauchi,Tomato,222.29
MKT080,Oyo,Soybean,496.87
MKT014,Plateau,Tomato,761.3
MKT086,Kano,Soybean,752.1
MKT035,Nasarawa,Cassava,223.41
MKT053,Oyo,Yam,585.54
MKT047,Ogun,Maize,176.28
MKT042,Oyo,Millet,384.03
MKT047,Benue,Cassava,301.77
MKT023,Plateau,Sorghum,127.79
MKT029,Bauchi,Tomato,681.49
MKT065,Kano,Maize,198.32
MKT011,Benue,Soybean,860.12
MKT075,Kano,Rice,606.77
MKT007,Bauchi,Rice,444.98
MKT097,Bauchi,Soybean,629.37
MKT032,Kano,Cassava,553.43
MKT094,Bauchi,Cassava,694.66
MKT083,Ogun,Yam,755.91
MKT002,Bauchi,Maize,238.92
MKT074,Kano,Cassava,175.68
MKT026,Niger,Sorghum,601.4
MKT027,Niger,Sorghum,133.98
MKT048,Kaduna,Yam,217.11
MKT096,Bauchi,Maize,467.55
MKT057,Nasarawa,Maize,396.15
MKT054,Kano,Tomato,897.83
MKT099,Niger,Cassava,161.98
MKT077,Ogun,Tomato,221.0
MKT088,Bauchi,Tomato,216.48
MKT098,Nasarawa,Maize,129.28
MKT050,Niger,Maize,635.68
MKT094,Oyo,Soybean,723.66
MKT013,Kaduna,Millet,887.74
MKT078,Benue,Tomato,662.34
MKT066,Niger,Cassava,424.16
MKT085,Plateau,Yam,676.09
MKT074,Benue,Maize,177.98
MKT028,Kano,Yam,395.74
MKT041,Nasarawa,Millet,196.44
MKT025,Kaduna,Millet,275.73
MKT084,Benue,Tomato,539.63
MKT023,Kano,Maize,216.32
MKT043,Oyo,Maize,778.76
MKT039,Benue,Soybean,698.19
MKT040,Kano,Maize,427.82
MKT099,Oyo,Tomato,757.6
MKT041,Oyo,Cassava,364.68
MKT046,Nasarawa,Millet,162.15
MKT068,Enugu,Rice,507.87
MKT044,Enugu,Cassava,175.7
MKT093,Enugu,Maize,170.01
MKT029,Niger,Soybean,382.42
MKT058,Kaduna,Rice,524.08
MKT071,Kaduna,Yam,622.69
MKT082,Kaduna,Sorghum,332.31
MKT071,Plateau,Tomato,636.14
MKT067,Kaduna,Millet,575.84
MKT061,Enugu,Cassava,274.68
MKT019,Benue,Soybean,836.57
MKT017,Nasarawa,Tomato,705.29
MKT068,Niger,Millet,743.89
MKT020,Benue,Rice,222.76
MKT053,Kano,Soybean,379.08
MKT053,Benue,Cassava,256.04
MKT037,Oyo,Rice,826.3
MKT056,Enugu,Rice,743.82
MKT045,Enugu,Maize,680.12
MKT032,Kano,Sorghum,423.76
MKT029,Oyo,Rice,710.42
MKT046,Oyo,Soybean,638.98
MKT034,Oyo,Cassava,153.7
MKT064,Benue,Millet,695.24
MKT074,Enugu,Cassava,783.49
MKT032,Ogun,Sorghum,448.44
MKT045,Benue,Soybean,618.6
MKT086,Nasarawa,Maize,564.97
MKT009,Ogun,Rice,743.16
MKT076,Enugu,Cassava,626.8
MKT042,Bauchi,Maize,852.49
MKT099,Kaduna,Millet,324.14
MKT008,Kaduna,Cassava,790.89
MKT020,Kano,Sorghum,680.35
MKT035,Benue,Cassava,638.13
MKT083,Bauchi,Cassava,384.59
MKT098,Plateau,Maize,354.04
MKT070,Niger,Yam,260.98
MKT030,Kano,Cassava,530.52
MKT089,Oyo,Yam,849.42
MKT055,Nasarawa,Yam,460.19
MKT085,Benue,Tomato,311.93
MKT060,Kaduna,Tomato,646.55
MKT067,Ogun,Maize,624.23
MKT062,Ogun,Soybean,227.8
MKT054,Plateau,Yam,783.07
MKT047,Bauchi,Rice,375.85
MKT005,Plateau,Rice,691.81
MKT100,Bauchi,Rice,898.26
MKT067,Kano,Yam,804.26
MKT049,Niger,Rice,585.37
MKT016,Oyo,Maize,691.11
MKT046,Kaduna,Soybean,869.06
MKT049,Nasarawa,Sorghum,378.4
MKT049,Kaduna,Maize,302.57
MKT022,Kaduna,Millet,180.64
MKT100,Niger,Soybean,131.06
MKT095,Bauchi,Maize,685.97
MKT010,Ogun,Sorghum,882.3
MKT017,Plateau,Millet,422.76
MKT063,Niger,Millet,314.56
MKT096,Plateau,Maize,623.41
MKT059,Nasarawa,Tomato,304.28
MKT050,Kaduna,Soybean,600.81
MKT084,Oyo,Millet,446.81
MKT025,Niger,Maize,810.87
MKT004,Benue,Sorghum,453.48
MKT037,Benue,Cassava,735.51
MKT017,Nasarawa,Rice,694.09
MKT076,Enugu,Tomato,513.07
MKT028,Enugu,Millet,354.11
MKT043,Oyo,Sorghum,857.44
MKT026,Kaduna,Soybean,557.65
MKT082,Oyo,Tomato,875.78
MKT059,Enugu,Soybean,480.64
MKT026,Ogun,Tomato,568.23
MKT055,Plateau,Cassava,209.39
MKT030,Bauchi,Soybean,837.87
MKT044,Oyo,Rice,122.13
MKT008,Niger,Tomato,158.79
MKT049,Plateau,Sorghum,164.59
MKT074,Nasarawa,Soybean,551.12
MKT065,Nasarawa,Cassava,660.35
MKT058,Oyo,Rice,347.7
MKT054,Kaduna,Cassava,253.71
MKT086,Oyo,Soybean,484.99
MKT003,Plateau,Soybean,876.04
MKT046,Ogun,Soybean,697.91
MKT085,Kaduna,Tomato,461.52
MKT098,Ogun,Rice,379.73
MKT100,Kaduna,Millet,802.12
MKT019,Plateau,Cassava,201.59
MKT052,Oyo,Tomato,255.64
MKT066,Bauchi,Tomato,408.71
MKT065,Nasarawa,Soybean,753.41
MKT024,Benue,Tomato,865.84
MKT045,Benue,Cassava,297.09
MKT080,Oyo,Tomato,321.62
MKT060,Kaduna,Sorghum,483.71
MKT097,Bauchi,Millet,144.01
MKT028,Bauchi,Sorghum,122.14
MKT044,Kano,Yam,783.01
MKT080,Kano,Soybean,534.04
MKT041,Kano,Rice,418.24
MKT032,Kaduna,Sorghum,884.94
MKT032,Enugu,Millet,377.49
MKT045,Oyo,Cassava,756.68
MKT022,Plateau,Maize,857.24
MKT070,Plateau,Yam,537.98
MKT011,Kaduna,Sorghum,637.84
MKT025,Kano,Maize,492.82
MKT011,Enugu,Tomato,211.81
MKT007,Bauchi,Cassava,615.64
MKT009,Enugu,Millet,591.02
MKT039,Ogun,Cassava,505.68
MKT078,Benue,Rice,877.81
MKT023,Benue,Soybean,667.98
MKT027,Enugu,Tomato,501.83
MKT075,Plateau,Maize,596.6
MKT030,Ogun,Millet,138.16
MKT037,Nasarawa,Sorghum,414.98
MKT087,Ogun,Soybean,357.72
MKT084,Benue,Cassava,870.38
MKT018,Oyo,Yam,853.24
MKT092,Niger,Millet,433.33
